,year,month,day,team,ranking,DateTime,Expected
509,2021,1,17,Cincinnati,30,2021-01-17,30.0
510,2021,1,17,Jacksonville,31,2021-01-17,31.0
511,2021,1,17,NY Jets,32,2021-01-17,32.0
512,2021,1,10,Kansas City,1,2021-01-10,1.0
513,2021,1,10,New Orleans,2,2021-01-10,3.0
514,2021,1,10,Baltimore,3,2021-01-10,2.0
515,2021,1,10,Pittsburgh,4,2021-01-10,5.0
516,2021,1,10,Tampa Bay,5,2021-01-10,4.0
517,2021,1,10,Green Bay,6,2021-01-10,7.0
518,2021,1,10,LA Rams,7,2021-01-10,6.0
519,2021,1,10,Seattle,8,2021-01-10,8.0
520,2021,1,10,Indianapolis,9,2021-01-10,9.0
521,2021,1,10,San Francisco,10,2021-01-10,13.0
522,2021,1,10,New England,11,2021-01-10,15.0
523,2021,1,10,Tennessee,12,2021-01-10,10.0
524,2021,1,10,Miami,13,2021-01-10,14.0
525,2021,1,10,Buffalo,14,2021-01-10,11.0
526,2021,1,10,Arizona,15,2021-01-10,12.0
527,2021,1,10,Atlanta,16,2021-01-10,16.0
528,2021,1,10,Minnesota,17,2021-01-10,18.0
529,2021,1,10,Las Vegas,18,2021-01-10,23.0
530,2021,1,10,Carolina,19,2021-01-10,21.0
531,2021,1,10,Cleveland,20,2021-01-10,19.0
532,2021,1,10,Houston,21,2021-01-10,24.0
533,2021,1,10,Chicago,22,2021-01-10,17.0
534,2021,1,10,Philadelphia,23,2021-01-10,20.0
535,2021,1,10,Washington,24,2021-01-10,22.0
536,2021,1,10,NY Giants,25,2021-01-10,25.0
537,2021,1,10,Denver,26,2021-01-10,26.0
538,2021,1,10,LA Chargers,27,2021-01-10,28.0
539,2021,1,10,Detroit,28,2021-01-10,29.0
540,2021,1,10,Cincinnati,29,2021-01-10,30.0
541,2021,1,10,Dallas,30,2021-01-10,27.0
542,2021,1,10,Jacksonville,31,2021-01-10,31.0
543,2021,1,10,NY Jets,32,2021-01-10,32.0
544,2021,1,3,Kansas City,1,2021-01-03,1.0
545,2021,1,3,New Orleans,2,2021-01-03,2.0
546,2021,1,3,Baltimore,3,2021-01-03,3.0
547,2021,1,3,Pittsburgh,4,2021-01-03,4.0
548,2021,1,3,Tampa Bay,5,2021-01-03,5.0
549,2021,1,3,Green Bay,6,2021-01-03,6.0
550,2021,1,3,LA Rams,7,2021-01-03,7.0
551,2021,1,3,Seattle,8,2021-01-03,8.0
552,2021,1,3,San Francisco,9,2021-01-03,10.0
553,2021,1,3,Tennessee,10,2021-01-03,12.0
554,2021,1,3,Indianapolis,11,2021-01-03,9.0
555,2021,1,3,Miami,12,2021-01-03,13.0
556,2021,1,3,Arizona,13,2021-01-03,15.0
557,2021,1,3,Buffalo,14,2021-01-03,14.0
558,2021,1,3,Atlanta,15,2021-01-03,16.0
559,2021,1,3,Minnesota,16,2021-01-03,17.0
560,2021,1,3,New England,17,2021-01-03,11.0
561,2021,1,3,Las Vegas,18,2021-01-03,18.0
562,2021,1,3,Carolina,19,2021-01-03,19.0
563,2021,1,3,Chicago,20,2021-01-03,22.0
564,2021,1,3,Houston,21,2021-01-03,21.0
565,2021,1,3,LA Chargers,22,2021-01-03,27.0
566,2021,1,3,Philadelphia,23,2021-01-03,23.0
567,2021,1,3,Cleveland,24,2021-01-03,20.0
568,2021,1,3,NY Giants,25,2021-01-03,25.0
569,2021,1,3,Washington,26,2021-01-03,24.0
570,2021,1,3,Denver,27,2021-01-03,26.0
571,2021,1,3,Detroit,28,2021-01-03,28.0
572,2021,1,3,Cincinnati,29,2021-01-03,29.0
573,2021,1,3,Dallas,30,2021-01-03,30.0
574,2021,1,3,Jacksonville,31,2021-01-03,31.0
575,2021,1,3,NY Jets,32,2021-01-03,32.0
576,2020,12,27,Kansas City,1,2020-12-27,1.0
577,2020,12,27,Baltimore,2,2020-12-27,3.0
578,2020,12,27,New Orleans,3,2020-12-27,2.0
579,2020,12,27,Tampa Bay,4,2020-12-27,5.0
580,2020,12,27,Pittsburgh,5,2020-12-27,4.0
581,2020,12,27,Green Bay,6,2020-12-27,6.0
582,2020,12,27,LA Rams,7,2020-12-27,7.0
583,2020,12,27,Seattle,8,2020-12-27,8.0
584,2020,12,27,Buffalo,9,2020-12-27,14.0
585,2020,12,27,Indianapolis,10,2020-12-27,11.0
586,2020,12,27,Tennessee,11,2020-12-27,10.0
587,2020,12,27,Miami,12,2020-12-27,12.0
588,2020,12,27,San Francisco,13,2020-12-27,9.0
589,2020,12,27,Arizona,14,2020-12-27,13.0
590,2020,12,27,New England,15,2020-12-27,17.0
591,2020,12,27,Atlanta,16,2020-12-27,15.0
592,2020,12,27,Chicago,17,2020-12-27,20.0
593,2020,12,27,Cleveland,18,2020-12-27,24.0
594,2020,12,27,Minnesota,19,2020-12-27,16.0
595,2020,12,27,Philadelphia,20,2020-12-27,23.0
596,2020,12,27,Carolina,21,2020-12-27,19.0
597,2020,12,27,Las Vegas,22,2020-12-27,18.0
598,2020,12,27,Washington,23,2020-12-27,26.0
599,2020,12,27,Houston,24,2020-12-27,21.0
600,2020,12,27,LA Chargers,25,2020-12-27,22.0
601,2020,12,27,Dallas,26,2020-12-27,30.0
602,2020,12,27,NY Giants,27,2020-12-27,25.0
603,2020,12,27,Denver,28,2020-12-27,27.0
604,2020,12,27,Cincinnati,29,2020-12-27,29.0
605,2020,12,27,Detroit,30,2020-12-27,28.0
606,2020,12,27,Jacksonville,31,2020-12-27,31.0
607,2020,12,27,NY Jets,32,2020-12-27,32.0
608,2020,12,20,Kansas City,1,2020-12-20,1.0
609,2020,12,20,Baltimore,2,2020-12-20,2.0
610,2020,12,20,New Orleans,3,2020-12-20,3.0
611,2020,12,20,Tampa Bay,4,2020-12-20,4.0
612,2020,12,20,Pittsburgh,5,2020-12-20,5.0
613,2020,12,20,LA Rams,6,2020-12-20,7.0
614,2020,12,20,Green Bay,7,2020-12-20,6.0
615,2020,12,20,Seattle,8,2020-12-20,8.0
616,2020,12,20,Buffalo,9,2020-12-20,9.0
617,2020,12,20,Indianapolis,10,2020-12-20,10.0
618,2020,12,20,Tennessee,11,2020-12-20,11.0
619,2020,12,20,Arizona,12,2020-12-20,14.0
620,2020,12,20,San Francisco,13,2020-12-20,13.0
621,2020,12,20,Miami,14,2020-12-20,12.0
622,2020,12,20,New England,15,2020-12-20,15.0
623,2020,12,20,Atlanta,16,2020-12-20,16.0
624,2020,12,20,Chicago,17,2020-12-20,17.0
625,2020,12,20,Minnesota,18,2020-12-20,19.0
626,2020,12,20,Cleveland,19,2020-12-20,18.0
627,2020,12,20,Philadelphia,20,2020-12-20,20.0
628,2020,12,20,Washington,21,2020-12-20,23.0
629,2020,12,20,Carolina,22,2020-12-20,21.0
630,2020,12,20,Las Vegas,23,2020-12-20,22.0
631,2020,12,20,Houston,24,2020-12-20,24.0
632,2020,12,20,NY Giants,25,2020-12-20,27.0
633,2020,12,20,LA Chargers,26,2020-12-20,25.0
634,2020,12,20,Dallas,27,2020-12-20,26.0
635,2020,12,20,Detroit,28,2020-12-20,30.0
636,2020,12,20,Denver,29,2020-12-20,28.0
637,2020,12,20,Cincinnati,30,2020-12-20,29.0
638,2020,12,20,Jacksonville,31,2020-12-20,31.0
639,2020,12,20,NY Jets,32,2020-12-20,32.0
640,2020,12,13,Kansas City,1,2020-12-13,1.0
641,2020,12,13,New Orleans,2,2020-12-13,3.0
642,2020,12,13,Baltimore,3,2020-12-13,2.0
643,2020,12,13,Pittsburgh,4,2020-12-13,5.0
644,2020,12,13,Tampa Bay,5,2020-12-13,4.0
645,2020,12,13,Green Bay,6,2020-12-13,7.0
646,2020,12,13,LA Rams,7,2020-12-13,6.0
647,2020,12,13,Seattle,8,2020-12-13,8.0
648,2020,12,13,Indianapolis,9,2020-12-13,10.0
649,2020,12,13,San Francisco,10,2020-12-13,13.0
650,2020,12,13,Tennessee,11,2020-12-13,11.0
651,2020,12,13,Miami,12,2020-12-13,14.0
652,2020,12,13,Buffalo,13,2020-12-13,9.0
653,2020,12,13,New England,14,2020-12-13,15.0
654,2020,12,13,Arizona,15,2020-12-13,12.0
655,2020,12,13,Atlanta,16,2020-12-13,16.0
656,2020,12,13,Minnesota,17,2020-12-13,18.0
657,2020,12,13,Las Vegas,18,2020-12-13,23.0
658,2020,12,13,Carolina,19,2020-12-13,22.0
659,2020,12,13,Cleveland,20,2020-12-13,19.0
660,2020,12,13,Chicago,21,2020-12-13,17.0
661,2020,12,13,Houston,22,2020-12-13,24.0
662,2020,12,13,Philadelphia,23,2020-12-13,20.0
663,2020,12,13,Washington,24,2020-12-13,21.0
664,2020,12,13,NY Giants,25,2020-12-13,25.0
665,2020,12,13,Denver,26,2020-12-13,29.0
666,2020,12,13,LA Chargers,27,2020-12-13,26.0
667,2020,12,13,Detroit,28,2020-12-13,28.0
668,2020,12,13,Cincinnati,29,2020-12-13,30.0
669,2020,12,13,Dallas,30,2020-12-13,27.0
670,2020,12,13,Jacksonville,31,2020-12-13,31.0
671,2020,12,13,NY Jets,32,2020-12-13,32.0
672,2020,12,6,Kansas City,1,2020-12-06,1.0
673,2020,12,6,New Orleans,2,2020-12-06,2.0
674,2020,12,6,Baltimore,3,2020-12-06,3.0
675,2020,12,6,Pittsburgh,4,2020-12-06,4.0
676,2020,12,6,Tampa Bay,5,2020-12-06,5.0
677,2020,12,6,Green Bay,6,2020-12-06,6.0
678,2020,12,6,LA Rams,7,2020-12-06,7.0
679,2020,12,6,Seattle,8,2020-12-06,8.0
680,2020,12,6,San Francisco,9,2020-12-06,10.0
681,2020,12,6,Tennessee,10,2020-12-06,11.0
682,2020,12,6,Indianapolis,11,2020-12-06,9.0
683,2020,12,6,Miami,12,2020-12-06,12.0
684,2020,12,6,Arizona,13,2020-12-06,15.0
685,2020,12,6,Buffalo,14,2020-12-06,13.0
686,2020,12,6,Atlanta,15,2020-12-06,16.0
687,2020,12,6,Minnesota,16,2020-12-06,17.0
688,2020,12,6,New England,17,2020-12-06,14.0
689,2020,12,6,Las Vegas,18,2020-12-06,18.0
690,2020,12,6,Carolina,19,2020-12-06,19.0
691,2020,12,6,Chicago,20,2020-12-06,21.0
692,2020,12,6,Houston,21,2020-12-06,22.0
693,2020,12,6,LA Chargers,22,2020-12-06,27.0
694,2020,12,6,Philadelphia,23,2020-12-06,23.0
695,2020,12,6,Cleveland,24,2020-12-06,20.0
696,2020,12,6,NY Giants,25,2020-12-06,25.0
697,2020,12,6,Washington,26,2020-12-06,24.0
698,2020,12,6,Denver,27,2020-12-06,26.0
699,2020,12,6,Detroit,28,2020-12-06,28.0
700,2020,12,6,Cincinnati,29,2020-12-06,29.0
701,2020,12,6,Dallas,30,2020-12-06,30.0
702,2020,12,6,Jacksonville,31,2020-12-06,31.0
703,2020,12,6,NY Jets,32,2020-12-06,32.0
704,2020,11,29,Kansas City,1,2020-11-29,1.0
705,2020,11,29,Baltimore,2,2020-11-29,3.0
706,2020,11,29,Tampa Bay,3,2020-11-29,5.0
707,2020,11,29,Pittsburgh,4,2020-11-29,4.0
708,2020,11,29,Green Bay,5,2020-11-29,6.0
709,2020,11,29,San Francisco,6,2020-11-29,9.0
710,2020,11,29,New Orleans,7,2020-11-29,2.0
711,2020,11,29,LA Rams,8,2020-11-29,7.0
712,2020,11,29,Seattle,9,2020-11-29,8.0
713,2020,11,29,Arizona,10,2020-11-29,13.0
714,2020,11,29,Tennessee,11,2020-11-29,10.0
715,2020,11,29,Indianapolis,12,2020-11-29,11.0
716,2020,11,29,Miami,13,2020-11-29,12.0
717,2020,11,29,Chicago,14,2020-11-29,20.0
718,2020,11,29,LA Chargers,15,2020-11-29,22.0
719,2020,11,29,Buffalo,16,2020-11-29,14.0
720,2020,11,29,New England,17,2020-11-29,17.0
721,2020,11,29,Carolina,18,2020-11-29,19.0
722,2020,11,29,Detroit,19,2020-11-29,28.0
723,2020,11,29,Las Vegas,20,2020-11-29,18.0
724,2020,11,29,Cleveland,21,2020-11-29,24.0
725,2020,11,29,Philadelphia,22,2020-11-29,23.0
726,2020,11,29,Atlanta,23,2020-11-29,15.0
727,2020,11,29,Minnesota,24,2020-11-29,16.0
728,2020,11,29,Denver,25,2020-11-29,27.0
729,2020,11,29,Houston,26,2020-11-29,21.0
730,2020,11,29,Cincinnati,27,2020-11-29,29.0
731,2020,11,29,Dallas,28,2020-11-29,30.0
732,2020,11,29,Washington,29,2020-11-29,26.0
733,2020,11,29,NY Giants,30,2020-11-29,25.0
734,2020,11,29,Jacksonville,31,2020-11-29,31.0
735,2020,11,29,NY Jets,32,2020-11-29,32.0
736,2020,11,22,Baltimore,1,2020-11-22,2.0
737,2020,11,22,Kansas City,2,2020-11-22,1.0
738,2020,11,22,Tampa Bay,3,2020-11-22,3.0
739,2020,11,22,Pittsburgh,4,2020-11-22,4.0
740,2020,11,22,New Orleans,5,2020-11-22,7.0
741,2020,11,22,Seattle,6,2020-11-22,9.0
742,2020,11,22,Green Bay,7,2020-11-22,5.0
743,2020,11,22,Tennessee,8,2020-11-22,11.0
744,2020,11,22,LA Rams,9,2020-11-22,8.0
745,2020,11,22,San Francisco,10,2020-11-22,6.0
746,2020,11,22,Arizona,11,2020-11-22,10.0
747,2020,11,22,New England,12,2020-11-22,17.0
748,2020,11,22,Indianapolis,13,2020-11-22,12.0
749,2020,11,22,Chicago,14,2020-11-22,14.0
750,2020,11,22,Las Vegas,15,2020-11-22,20.0
751,2020,11,22,Miami,16,2020-11-22,13.0
752,2020,11,22,LA Chargers,17,2020-11-22,15.0
753,2020,11,22,Buffalo,18,2020-11-22,16.0
754,2020,11,22,Denver,19,2020-11-22,25.0
755,2020,11,22,Carolina,20,2020-11-22,18.0
756,2020,11,22,Philadelphia,21,2020-11-22,22.0
757,2020,11,22,Atlanta,22,2020-11-22,23.0
758,2020,11,22,Detroit,23,2020-11-22,19.0
759,2020,11,22,Cleveland,24,2020-11-22,21.0
760,2020,11,22,Minnesota,25,2020-11-22,24.0
761,2020,11,22,Houston,26,2020-11-22,26.0
762,2020,11,22,Dallas,27,2020-11-22,28.0
763,2020,11,22,Cincinnati,28,2020-11-22,27.0
764,2020,11,22,NY Giants,29,2020-11-22,30.0
765,2020,11,22,Washington,30,2020-11-22,29.0
766,2020,11,22,Jacksonville,31,2020-11-22,31.0
767,2020,11,22,NY Jets,32,2020-11-22,32.0
768,2020,11,15,Baltimore,1,2020-11-15,1.0
769,2020,11,15,Kansas City,2,2020-11-15,2.0
770,2020,11,15,Green Bay,3,2020-11-15,7.0
771,2020,11,15,Tampa Bay,4,2020-11-15,3.0
772,2020,11,15,Seattle,5,2020-11-15,6.0
773,2020,11,15,New Orleans,6,2020-11-15,5.0
774,2020,11,15,LA Rams,7,2020-11-15,9.0
775,2020,11,15,New England,8,2020-11-15,12.0
776,2020,11,15,Tennessee,9,2020-11-15,8.0
777,2020,11,15,Indianapolis,10,2020-11-15,13.0
778,2020,11,15,Pittsburgh,11,2020-11-15,4.0
779,2020,11,15,San Francisco,12,2020-11-15,10.0
780,2020,11,15,Cleveland,13,2020-11-15,24.0
781,2020,11,15,Las Vegas,14,2020-11-15,15.0
782,2020,11,15,Minnesota,15,2020-11-15,25.0
783,2020,11,15,Buffalo,16,2020-11-15,18.0
784,2020,11,15,Arizona,17,2020-11-15,11.0
785,2020,11,15,Miami,18,2020-11-15,16.0
786,2020,11,15,Chicago,19,2020-11-15,14.0
787,2020,11,15,Dallas,20,2020-11-15,27.0
788,2020,11,15,LA Chargers,21,2020-11-15,17.0
789,2020,11,15,Carolina,22,2020-11-15,20.0
790,2020,11,15,Houston,23,2020-11-15,26.0
791,2020,11,15,Denver,24,2020-11-15,19.0
792,2020,11,15,Philadelphia,25,2020-11-15,21.0
793,2020,11,15,Atlanta,26,2020-11-15,22.0
794,2020,11,15,Detroit,27,2020-11-15,23.0
795,2020,11,15,Cincinnati,28,2020-11-15,28.0
796,2020,11,15,NY Giants,29,2020-11-15,29.0
797,2020,11,15,Jacksonville,30,2020-11-15,31.0
798,2020,11,15,Washington,31,2020-11-15,30.0
799,2020,11,15,NY Jets,32,2020-11-15,32.0
800,2020,11,8,Kansas City,1,2020-11-08,2.0
801,2020,11,8,Baltimore,2,2020-11-08,1.0
802,2020,11,8,Green Bay,3,2020-11-08,3.0
803,2020,11,8,Tampa Bay,4,2020-11-08,4.0
804,2020,11,8,San Francisco,5,2020-11-08,12.0
805,2020,11,8,New Orleans,6,2020-11-08,6.0
806,2020,11,8,Seattle,7,2020-11-08,5.0
807,2020,11,8,Indianapolis,8,2020-11-08,10.0
808,2020,11,8,New England,9,2020-11-08,8.0
809,2020,11,8,LA Rams,10,2020-11-08,7.0
810,2020,11,8,Pittsburgh,11,2020-11-08,11.0
811,2020,11,8,Buffalo,12,2020-11-08,16.0
812,2020,11,8,Tennessee,13,2020-11-08,9.0
813,2020,11,8,Dallas,14,2020-11-08,20.0
814,2020,11,8,Cleveland,15,2020-11-08,13.0
815,2020,11,8,Minnesota,16,2020-11-08,15.0
816,2020,11,8,Chicago,17,2020-11-08,19.0
817,2020,11,8,LA Chargers,18,2020-11-08,21.0
818,2020,11,8,Arizona,19,2020-11-08,17.0
819,2020,11,8,Las Vegas,20,2020-11-08,14.0
820,2020,11,8,Philadelphia,21,2020-11-08,25.0
821,2020,11,8,Atlanta,22,2020-11-08,26.0
822,2020,11,8,Carolina,23,2020-11-08,22.0
823,2020,11,8,Denver,24,2020-11-08,24.0
824,2020,11,8,Houston,25,2020-11-08,23.0
825,2020,11,8,Detroit,26,2020-11-08,27.0
826,2020,11,8,Miami,27,2020-11-08,18.0
827,2020,11,8,Cincinnati,28,2020-11-08,28.0
828,2020,11,8,NY Giants,29,2020-11-08,29.0
829,2020,11,8,Jacksonville,30,2020-11-08,30.0
830,2020,11,8,Washington,31,2020-11-08,31.0
831,2020,11,8,NY Jets,32,2020-11-08,32.0
832,2020,11,1,Kansas City,1,2020-11-01,1.0
833,2020,11,1,Baltimore,2,2020-11-01,2.0
834,2020,11,1,San Francisco,3,2020-11-01,5.0
835,2020,11,1,Green Bay,4,2020-11-01,3.0
836,2020,11,1,Tampa Bay,5,2020-11-01,4.0
837,2020,11,1,New Orleans,6,2020-11-01,6.0
838,2020,11,1,Seattle,7,2020-11-01,7.0
839,2020,11,1,New England,8,2020-11-01,9.0
840,2020,11,1,Indianapolis,9,2020-11-01,8.0
841,2020,11,1,LA Rams,10,2020-11-01,10.0
842,2020,11,1,Pittsburgh,11,2020-11-01,11.0
843,2020,11,1,Dallas,12,2020-11-01,14.0
844,2020,11,1,Buffalo,13,2020-11-01,12.0
845,2020,11,1,Tennessee,14,2020-11-01,13.0
846,2020,11,1,Chicago,15,2020-11-01,17.0
847,2020,11,1,Arizona,16,2020-11-01,19.0
848,2020,11,1,Las Vegas,17,2020-11-01,20.0
849,2020,11,1,LA Chargers,18,2020-11-01,18.0
850,2020,11,1,Atlanta,19,2020-11-01,22.0
851,2020,11,1,Minnesota,20,2020-11-01,16.0
852,2020,11,1,Cleveland,21,2020-11-01,15.0
853,2020,11,1,Houston,22,2020-11-01,25.0
854,2020,11,1,Denver,23,2020-11-01,24.0
855,2020,11,1,Philadelphia,24,2020-11-01,21.0
856,2020,11,1,Detroit,25,2020-11-01,26.0
857,2020,11,1,Miami,26,2020-11-01,27.0
858,2020,11,1,Carolina,27,2020-11-01,23.0
859,2020,11,1,Cincinnati,28,2020-11-01,28.0
860,2020,11,1,NY Giants,29,2020-11-01,29.0
861,2020,11,1,Jacksonville,30,2020-11-01,30.0
862,2020,11,1,Washington,31,2020-11-01,31.0
863,2020,11,1,NY Jets,32,2020-11-01,32.0
864,2020,10,25,Baltimore,1,2020-10-25,2.0
865,2020,10,25,Kansas City,2,2020-10-25,1.0
866,2020,10,25,Tampa Bay,3,2020-10-25,5.0
867,2020,10,25,Pittsburgh,4,2020-10-25,11.0
868,2020,10,25,New Orleans,5,2020-10-25,6.0
869,2020,10,25,Seattle,6,2020-10-25,7.0
870,2020,10,25,Green Bay,7,2020-10-25,4.0
871,2020,10,25,Tennessee,8,2020-10-25,14.0
872,2020,10,25,LA Rams,9,2020-10-25,10.0
873,2020,10,25,San Francisco,10,2020-10-25,3.0
874,2020,10,25,Arizona,11,2020-10-25,16.0
875,2020,10,25,New England,12,2020-10-25,8.0
876,2020,10,25,Indianapolis,13,2020-10-25,9.0
877,2020,10,25,Chicago,14,2020-10-25,15.0
878,2020,10,25,Las Vegas,15,2020-10-25,17.0
879,2020,10,25,Miami,16,2020-10-25,26.0
880,2020,10,25,LA Chargers,17,2020-10-25,18.0
881,2020,10,25,Buffalo,18,2020-10-25,13.0
882,2020,10,25,Denver,19,2020-10-25,23.0
883,2020,10,25,Carolina,20,2020-10-25,27.0
884,2020,10,25,Atlanta,21,2020-10-25,19.0
885,2020,10,25,Detroit,22,2020-10-25,25.0
886,2020,10,25,Cleveland,23,2020-10-25,21.0
887,2020,10,25,Minnesota,24,2020-10-25,20.0
888,2020,10,25,Houston,25,2020-10-25,22.0
889,2020,10,25,Philadelphia,26,2020-10-25,24.0
890,2020,10,25,Dallas,27,2020-10-25,12.0
891,2020,10,25,Cincinnati,28,2020-10-25,28.0
892,2020,10,25,NY Giants,29,2020-10-25,29.0
893,2020,10,25,Washington,30,2020-10-25,31.0
894,2020,10,25,Jacksonville,31,2020-10-25,30.0
895,2020,10,25,NY Jets,32,2020-10-25,32.0
896,2020,10,18,Baltimore,1,2020-10-18,1.0
897,2020,10,18,Kansas City,2,2020-10-18,2.0
898,2020,10,18,Green Bay,3,2020-10-18,7.0
899,2020,10,18,Tampa Bay,4,2020-10-18,3.0
900,2020,10,18,Seattle,5,2020-10-18,6.0
901,2020,10,18,New Orleans,6,2020-10-18,5.0
902,2020,10,18,LA Rams,7,2020-10-18,9.0
903,2020,10,18,New England,8,2020-10-18,12.0
904,2020,10,18,Tennessee,9,2020-10-18,8.0
905,2020,10,18,Indianapolis,10,2020-10-18,13.0
906,2020,10,18,Pittsburgh,11,2020-10-18,4.0
907,2020,10,18,San Francisco,12,2020-10-18,10.0
908,2020,10,18,Cleveland,13,2020-10-18,23.0
909,2020,10,18,Las Vegas,14,2020-10-18,15.0
910,2020,10,18,Minnesota,15,2020-10-18,24.0
911,2020,10,18,Buffalo,16,2020-10-18,18.0
912,2020,10,18,Arizona,17,2020-10-18,11.0
913,2020,10,18,Miami,18,2020-10-18,16.0
914,2020,10,18,Chicago,19,2020-10-18,14.0
915,2020,10,18,Dallas,20,2020-10-18,27.0
916,2020,10,18,LA Chargers,21,2020-10-18,17.0
917,2020,10,18,Carolina,22,2020-10-18,20.0
918,2020,10,18,Houston,23,2020-10-18,25.0
919,2020,10,18,Denver,24,2020-10-18,19.0
920,2020,10,18,Philadelphia,25,2020-10-18,26.0
921,2020,10,18,Atlanta,26,2020-10-18,21.0
922,2020,10,18,Detroit,27,2020-10-18,22.0
923,2020,10,18,Cincinnati,28,2020-10-18,28.0
924,2020,10,18,NY Giants,29,2020-10-18,29.0
925,2020,10,18,Jacksonville,30,2020-10-18,31.0
926,2020,10,18,Washington,31,2020-10-18,30.0
927,2020,10,18,NY Jets,32,2020-10-18,32.0
928,2020,10,11,Kansas City,1,2020-10-11,2.0
929,2020,10,11,Baltimore,2,2020-10-11,1.0
930,2020,10,11,Green Bay,3,2020-10-11,3.0
931,2020,10,11,San Francisco,4,2020-10-11,12.0
932,2020,10,11,Tampa Bay,5,2020-10-11,4.0
933,2020,10,11,New Orleans,6,2020-10-11,6.0
934,2020,10,11,Seattle,7,2020-10-11,5.0
935,2020,10,11,Indianapolis,8,2020-10-11,10.0
936,2020,10,11,New England,9,2020-10-11,8.0
937,2020,10,11,LA Rams,10,2020-10-11,7.0
938,2020,10,11,Pittsburgh,11,2020-10-11,11.0
939,2020,10,11,Buffalo,12,2020-10-11,16.0
940,2020,10,11,Tennessee,13,2020-10-11,9.0
941,2020,10,11,Dallas,14,2020-10-11,20.0
942,2020,10,11,Cleveland,15,2020-10-11,13.0
943,2020,10,11,Chicago,16,2020-10-11,19.0
944,2020,10,11,Minnesota,17,2020-10-11,15.0
945,2020,10,11,LA Chargers,18,2020-10-11,21.0
946,2020,10,11,Arizona,19,2020-10-11,17.0
947,2020,10,11,Las Vegas,20,2020-10-11,14.0
948,2020,10,11,Philadelphia,21,2020-10-11,25.0
949,2020,10,11,Atlanta,22,2020-10-11,26.0
950,2020,10,11,Carolina,23,2020-10-11,22.0
951,2020,10,11,Denver,24,2020-10-11,24.0
952,2020,10,11,Houston,25,2020-10-11,23.0
953,2020,10,11,Detroit,26,2020-10-11,27.0
954,2020,10,11,Miami,27,2020-10-11,18.0
955,2020,10,11,Cincinnati,28,2020-10-11,28.0
956,2020,10,11,NY Giants,29,2020-10-11,29.0
957,2020,10,11,Jacksonville,30,2020-10-11,30.0
958,2020,10,11,Washington,31,2020-10-11,31.0
959,2020,10,11,NY Jets,32,2020-10-11,32.0
960,2020,10,4,Kansas City,1,2020-10-04,1.0
961,2020,10,4,Baltimore,2,2020-10-04,2.0
962,2020,10,4,San Francisco,3,2020-10-04,4.0
963,2020,10,4,Green Bay,4,2020-10-04,3.0
964,2020,10,4,Tampa Bay,5,2020-10-04,5.0
965,2020,10,4,New Orleans,6,2020-10-04,6.0
966,2020,10,4,Seattle,7,2020-10-04,7.0
967,2020,10,4,New England,8,2020-10-04,9.0
968,2020,10,4,Indianapolis,9,2020-10-04,8.0
969,2020,10,4,LA Rams,10,2020-10-04,10.0
970,2020,10,4,Pittsburgh,11,2020-10-04,11.0
971,2020,10,4,Dallas,12,2020-10-04,14.0
972,2020,10,4,Buffalo,13,2020-10-04,12.0
973,2020,10,4,Tennessee,14,2020-10-04,13.0
974,2020,10,4,Chicago,15,2020-10-04,16.0
975,2020,10,4,Arizona,16,2020-10-04,19.0
976,2020,10,4,Las Vegas,17,2020-10-04,20.0
977,2020,10,4,LA Chargers,18,2020-10-04,18.0
978,2020,10,4,Atlanta,19,2020-10-04,22.0
979,2020,10,4,Minnesota,20,2020-10-04,17.0
980,2020,10,4,Cleveland,21,2020-10-04,15.0
981,2020,10,4,Houston,22,2020-10-04,25.0
982,2020,10,4,Denver,23,2020-10-04,24.0
983,2020,10,4,Philadelphia,24,2020-10-04,21.0
984,2020,10,4,Detroit,25,2020-10-04,26.0
985,2020,10,4,Miami,26,2020-10-04,27.0
986,2020,10,4,Carolina,27,2020-10-04,23.0
987,2020,10,4,Cincinnati,28,2020-10-04,28.0
988,2020,10,4,NY Giants,29,2020-10-04,29.0
989,2020,10,4,Jacksonville,30,2020-10-04,30.0
990,2020,10,4,Washington,31,2020-10-04,31.0
991,2020,10,4,NY Jets,32,2020-10-04,32.0
992,2020,9,27,Baltimore,1,2020-09-27,2.0
993,2020,9,27,Kansas City,2,2020-09-27,1.0
994,2020,9,27,New Orleans,3,2020-09-27,6.0
995,2020,9,27,San Francisco,4,2020-09-27,3.0
996,2020,9,27,Seattle,5,2020-09-27,7.0
997,2020,9,27,Green Bay,6,2020-09-27,4.0
998,2020,9,27,Tampa Bay,7,2020-09-27,5.0
999,2020,9,27,LA Rams,8,2020-09-27,10.0
1000,2020,9,27,New England,9,2020-09-27,8.0
1001,2020,9,27,Dallas,10,2020-09-27,12.0
1002,2020,9,27,Pittsburgh,11,2020-09-27,11.0
1003,2020,9,27,Indianapolis,12,2020-09-27,9.0
1004,2020,9,27,Buffalo,13,2020-09-27,13.0
1005,2020,9,27,Tennessee,14,2020-09-27,14.0
1006,2020,9,27,Arizona,15,2020-09-27,16.0
1007,2020,9,27,Las Vegas,16,2020-09-27,17.0
1008,2020,9,27,LA Chargers,17,2020-09-27,18.0
1009,2020,9,27,Chicago,18,2020-09-27,15.0
1010,2020,9,27,Atlanta,19,2020-09-27,19.0
