year,month,day,team,third_down_conversion_percentage
2020,11,29,Philadelphia,30.77%
2020,11,29,San Francisco,55.56%
2020,11,29,Dallas,25.00%
2020,11,29,NY Giants,30.00%
2020,11,29,Baltimore,37.50%
2020,11,29,Cleveland,71.43%
2020,11,29,Houston,42.86%
2020,11,29,Miami,11.11%
2020,11,29,Indianapolis,63.64%
2020,11,29,New England,16.67%
2020,11,29,Cincinnati,66.67%
2020,11,29,Detroit,30.00%
2020,11,29,Washington,60.00%
2020,11,29,Minnesota,30.00%
2020,11,29,Denver,35.71%
2020,11,29,Chicago,28.57%
2020,11,29,Seattle,38.46%
2020,11,29,NY Jets,25.00%
2020,11,22,Buffalo,44.44%
2020,11,22,Kansas City,64.29%
2020,11,22,Las Vegas,50.00%
2020,11,22,New Orleans,33.33%
2020,11,22,Green Bay,41.18%
2020,11,22,Tennessee,60.00%
2020,11,22,Jacksonville,53.85%
2020,11,22,LA Chargers,47.06%
2020,11,22,LA Rams,33.33%
2020,11,22,Pittsburgh,35.71%
2020,11,22,Philadelphia,25.00%
2020,11,22,Dallas,40.00%
2020,11,22,Carolina,23.08%
2020,11,22,Arizona,53.85%
2020,11,22,NY Giants,63.64%
2020,11,22,Atlanta,52.94%
2020,11,22,Baltimore,37.50%
2020,11,22,Tampa Bay,41.67%
2020,11,22,San Francisco,38.46%
2020,11,22,New England,30.77%
2020,11,22,Houston,50.00%
2020,11,22,Miami,11.11%
2020,11,22,Detroit,25.00%
2020,11,22,Indianapolis,63.64%
2020,11,22,Cleveland,8.33%
2020,11,22,Minnesota,30.00%
2020,11,22,Chicago,50.00%
2020,11,22,Cincinnati,47.06%
2020,11,22,Denver,28.57%
2020,11,22,Washington,53.33%
2020,11,22,Seattle,0.00%
2020,11,22,NY Jets,11.76%
2020,11,15,Buffalo,76.47%
2020,11,15,Las Vegas,50.00%
2020,11,15,Kansas City,42.86%
2020,11,15,Green Bay,54.55%
2020,11,15,LA Rams,40.00%
2020,11,15,Carolina,50.00%
2020,11,15,Philadelphia,71.43%
2020,11,15,New Orleans,33.33%
2020,11,15,Pittsburgh,73.33%
2020,11,15,LA Chargers,47.06%
2020,11,15,Dallas,55.56%
2020,11,15,Jacksonville,50.00%
2020,11,15,Tennessee,60.00%
2020,11,15,Cleveland,58.82%
2020,11,15,Miami,33.33%
2020,11,15,New England,40.00%
2020,11,15,Baltimore,46.67%
2020,11,15,Detroit,50.00%
2020,11,15,San Francisco,20.00%
2020,11,15,Arizona,41.67%
2020,11,15,Tampa Bay,28.57%
2020,11,15,NY Giants,53.85%
2020,11,15,Atlanta,46.15%
2020,11,15,Minnesota,42.86%
2020,11,15,Denver,50.00%
2020,11,15,Houston,50.00%
2020,11,15,Indianapolis,36.36%
2020,11,15,NY Jets,30.77%
2020,11,15,Cincinnati,18.75%
2020,11,15,Chicago,30.00%
2020,11,15,Seattle,0.00%
2020,11,15,Washington,15.38%
2020,11,8,Kansas City,36.36%
2020,11,8,Las Vegas,57.14%
2020,11,8,New Orleans,71.43%
2020,11,8,LA Rams,38.46%
2020,11,8,Green Bay,54.55%
2020,11,8,Buffalo,53.85%
2020,11,8,Carolina,63.64%
2020,11,8,LA Chargers,40.00%
2020,11,8,Miami,53.85%
2020,11,8,San Francisco,45.45%
2020,11,8,Jacksonville,20.00%
2020,11,8,Dallas,54.55%
2020,11,8,Tampa Bay,45.45%
2020,11,8,New England,40.00%
2020,11,8,Philadelphia,30.77%
2020,11,8,Detroit,50.00%
2020,11,8,Tennessee,23.08%
2020,11,8,Baltimore,45.45%
2020,11,8,Arizona,33.33%
2020,11,8,Cleveland,45.45%
2020,11,8,Pittsburgh,44.44%
2020,11,8,Atlanta,25.00%
2020,11,8,Seattle,40.00%
2020,11,8,Denver,50.00%
2020,11,8,Minnesota,41.67%
2020,11,8,Cincinnati,36.36%
2020,11,8,NY Giants,30.77%
2020,11,8,NY Jets,42.11%
2020,11,8,Houston,25.00%
2020,11,8,Indianapolis,42.11%
2020,11,8,Chicago,28.57%
2020,11,8,Washington,30.77%
2020,11,1,Kansas City,76.92%
2020,11,1,LA Rams,60.00%
2020,11,1,Jacksonville,30.00%
2020,11,1,Las Vegas,33.33%
2020,11,1,Green Bay,45.45%
2020,11,1,Buffalo,50.00%
2020,11,1,LA Chargers,66.67%
2020,11,1,San Francisco,66.67%
2020,11,1,Philadelphia,47.62%
2020,11,1,New Orleans,45.45%
2020,11,1,New England,27.27%
2020,11,1,Tampa Bay,50.00%
2020,11,1,Carolina,25.00%
2020,11,1,Miami,53.85%
2020,11,1,Arizona,40.00%
2020,11,1,Atlanta,30.77%
2020,11,1,Dallas,46.67%
2020,11,1,Tennessee,23.08%
2020,11,1,Baltimore,33.33%
2020,11,1,Detroit,33.33%
2020,11,1,Pittsburgh,44.44%
2020,11,1,NY Giants,40.00%
2020,11,1,Houston,41.67%
2020,11,1,Cleveland,35.71%
2020,11,1,Seattle,38.46%
2020,11,1,Cincinnati,23.08%
2020,11,1,Minnesota,40.00%
2020,11,1,Chicago,26.67%
2020,11,1,Denver,35.71%
2020,11,1,Washington,45.45%
2020,11,1,NY Jets,25.00%
2020,11,1,Indianapolis,30.00%
2020,10,25,Buffalo,44.44%
2020,10,25,Kansas City,64.29%
2020,10,25,Las Vegas,50.00%
2020,10,25,New Orleans,33.33%
2020,10,25,Green Bay,41.18%
2020,10,25,Tennessee,60.00%
2020,10,25,Jacksonville,53.85%
2020,10,25,LA Chargers,47.06%
2020,10,25,LA Rams,33.33%
2020,10,25,Pittsburgh,35.71%
2020,10,25,Dallas,40.00%
2020,10,25,Carolina,23.08%
2020,10,25,Arizona,53.85%
2020,10,25,Philadelphia,30.77%
2020,10,25,Atlanta,52.94%
2020,10,25,NY Giants,30.00%
2020,10,25,Baltimore,37.50%
2020,10,25,Tampa Bay,41.67%
2020,10,25,San Francisco,38.46%
2020,10,25,New England,30.77%
2020,10,25,Houston,50.00%
2020,10,25,Miami,11.11%
2020,10,25,Detroit,25.00%
2020,10,25,Indianapolis,63.64%
2020,10,25,Cleveland,8.33%
2020,10,25,Minnesota,30.00%
2020,10,25,Chicago,50.00%
2020,10,25,Cincinnati,47.06%
2020,10,25,Denver,28.57%
2020,10,25,Washington,53.33%
2020,10,25,Seattle,0.00%
2020,10,25,NY Jets,11.76%
2020,10,18,Buffalo,76.47%
2020,10,18,Las Vegas,50.00%
2020,10,18,Kansas City,42.86%
2020,10,18,Green Bay,54.55%
2020,10,18,LA Rams,40.00%
2020,10,18,Carolina,50.00%
2020,10,18,Philadelphia,71.43%
2020,10,18,New Orleans,33.33%
2020,10,18,Pittsburgh,73.33%
2020,10,18,LA Chargers,47.06%
2020,10,18,Dallas,55.56%
2020,10,18,Jacksonville,50.00%
2020,10,18,Tennessee,60.00%
2020,10,18,Cleveland,58.82%
2020,10,18,Miami,33.33%
2020,10,18,New England,40.00%
2020,10,18,Baltimore,46.67%
2020,10,18,Detroit,50.00%
2020,10,18,San Francisco,20.00%
2020,10,18,Arizona,41.67%
2020,10,18,Tampa Bay,28.57%
2020,10,18,NY Giants,53.85%
2020,10,18,Atlanta,46.15%
2020,10,18,Minnesota,42.86%
2020,10,18,Denver,50.00%
2020,10,18,Houston,50.00%
2020,10,18,Indianapolis,36.36%
2020,10,18,NY Jets,30.77%
2020,10,18,Cincinnati,18.75%
2020,10,18,Chicago,30.00%
2020,10,18,Seattle,0.00%
2020,10,18,Washington,15.38%
2020,10,11,Kansas City,36.36%
2020,10,11,Las Vegas,57.14%
2020,10,11,New Orleans,71.43%
2020,10,11,LA Rams,38.46%
2020,10,11,Green Bay,54.55%
2020,10,11,Buffalo,53.85%
2020,10,11,Carolina,63.64%
2020,10,11,LA Chargers,40.00%
2020,10,11,Miami,53.85%
2020,10,11,San Francisco,45.45%
2020,10,11,Jacksonville,20.00%
2020,10,11,Dallas,54.55%
2020,10,11,New England,40.00%
2020,10,11,Philadelphia,30.77%
2020,10,11,Detroit,50.00%
2020,10,11,Tennessee,23.08%
2020,10,11,Baltimore,45.45%
2020,10,11,Arizona,33.33%
2020,10,11,Tampa Bay,28.57%
2020,10,11,Cleveland,45.45%
2020,10,11,Pittsburgh,44.44%
2020,10,11,Atlanta,25.00%
2020,10,11,Seattle,40.00%
2020,10,11,Denver,50.00%
2020,10,11,Minnesota,41.67%
2020,10,11,Cincinnati,36.36%
2020,10,11,NY Giants,30.77%
2020,10,11,NY Jets,42.11%
2020,10,11,Houston,25.00%
2020,10,11,Indianapolis,42.11%
2020,10,11,Washington,30.77%
2020,10,11,Chicago,30.00%
2020,10,4,Kansas City,76.92%
2020,10,4,LA Rams,60.00%
2020,10,4,Jacksonville,30.00%
2020,10,4,Las Vegas,33.33%
2020,10,4,Green Bay,45.45%
2020,10,4,Buffalo,50.00%
2020,10,4,LA Chargers,66.67%
2020,10,4,San Francisco,66.67%
2020,10,4,Philadelphia,47.62%
2020,10,4,New Orleans,45.45%
2020,10,4,New England,27.27%
2020,10,4,Tampa Bay,50.00%
2020,10,4,Carolina,25.00%
2020,10,4,Miami,53.85%
2020,10,4,Arizona,40.00%
2020,10,4,Atlanta,30.77%
2020,10,4,Dallas,46.67%
2020,10,4,Tennessee,23.08%
2020,10,4,Baltimore,33.33%
2020,10,4,Detroit,33.33%
2020,10,4,Pittsburgh,44.44%
2020,10,4,NY Giants,40.00%
2020,10,4,Houston,41.67%
2020,10,4,Cleveland,35.71%
2020,10,4,Denver,50.00%
2020,10,4,Seattle,38.46%
2020,10,4,Cincinnati,23.08%
2020,10,4,Minnesota,40.00%
2020,10,4,NY Jets,42.11%
2020,10,4,Chicago,26.67%
2020,10,4,Washington,45.45%
2020,10,4,Indianapolis,30.00%
2020,9,27,Las Vegas,58.82%
2020,9,27,LA Rams,58.33%
2020,9,27,New England,58.33%
2020,9,27,Carolina,54.55%
2020,9,27,Jacksonville,30.00%
2020,9,27,Green Bay,50.00%
2020,9,27,Tennessee,63.64%
2020,9,27,Buffalo,50.00%
2020,9,27,Kansas City,46.67%
2020,9,27,Atlanta,47.06%
2020,9,27,Philadelphia,58.33%
2020,9,27,New Orleans,63.64%
2020,9,27,Arizona,41.18%
2020,9,27,Miami,53.85%
2020,9,27,Baltimore,35.71%
2020,9,27,Cincinnati,44.44%
2020,9,27,Detroit,50.00%
2020,9,27,Tampa Bay,45.45%
2020,9,27,LA Chargers,46.15%
2020,9,27,Chicago,56.25%
2020,9,27,Dallas,53.85%
2020,9,27,Cleveland,62.50%
2020,9,27,NY Giants,23.08%
2020,9,27,San Francisco,53.85%
2020,9,27,Seattle,42.86%
2020,9,27,Pittsburgh,16.67%
2020,9,27,Houston,33.33%
2020,9,27,NY Jets,35.71%
2020,9,27,Minnesota,22.22%
2020,9,27,Denver,33.33%
2020,9,27,Indianapolis,27.27%
2020,9,27,Washington,33.33%
2020,9,20,Las Vegas,54.55%
2020,9,20,Baltimore,54.55%
2020,9,20,Green Bay,54.55%
2020,9,20,Kansas City,53.85%
2020,9,20,Carolina,53.85%
2020,9,20,NY Giants,53.33%
2020,9,20,Pittsburgh,53.33%
2020,9,20,LA Rams,52.94%
2020,9,20,Arizona,50.00%
2020,9,20,New England,50.00%
2020,9,20,Minnesota,50.00%
2020,9,20,Jacksonville,50.00%
2020,9,20,Atlanta,50.00%
2020,9,20,Buffalo,50.00%
2020,9,20,Tennessee,43.75%
2020,9,20,Cincinnati,44.44%
2020,9,20,Houston,40.00%
2020,9,20,Cleveland,62.50%
2020,9,20,Tampa Bay,38.46%
2020,9,20,Detroit,37.50%
2020,9,20,LA Chargers,37.50%
2020,9,20,NY Jets,36.36%
2020,9,20,Miami,36.36%
2020,9,20,Philadelphia,35.71%
2020,9,20,Denver,33.33%
2020,9,20,Seattle,33.33%
2020,9,20,New Orleans,33.33%
2020,9,20,Indianapolis,33.33%
2020,9,20,Washington,27.78%
2020,9,20,Dallas,25.00%
2020,9,20,San Francisco,18.18%
2020,9,20,Chicago,18.18%
2020,9,13,Kansas City,53.85%
2020,9,13,Houston,40.00%
2020,9,6,Baltimore,61.11%
2020,9,6,Dallas,53.33%
2020,9,6,Kansas City,42.86%
2020,9,6,Philadelphia,27.27%
2020,9,6,San Francisco,37.50%
2020,9,6,LA Chargers,53.33%
2020,9,6,Las Vegas,31.25%
2020,9,6,Houston,33.33%
2020,9,6,Minnesota,16.67%
2020,9,6,Atlanta,38.89%
2020,9,6,New Orleans,36.36%
2020,9,6,Indianapolis,33.33%
2020,9,6,Tampa Bay,12.50%
2020,9,6,Detroit,25.00%
2020,9,6,Seattle,33.33%
2020,9,6,LA Rams,61.11%
2020,9,6,Tennessee,30.00%
2020,9,6,New England,38.46%
2020,9,6,Green Bay,33.33%
2020,9,6,Buffalo,52.38%
2020,9,6,NY Giants,31.25%
2020,9,6,Cleveland,30.77%
2020,9,6,Arizona,50.00%
2020,9,6,Cincinnati,64.29%
2020,9,6,Chicago,43.75%
2020,9,6,Jacksonville,64.29%
2020,9,6,Pittsburgh,41.67%
2020,9,6,Miami,41.67%
2020,9,6,Carolina,31.25%
2020,9,6,Denver,25.00%
2020,9,6,NY Jets,35.71%
2020,9,6,Washington,8.33%
2020,2,23,Baltimore,61.11%
2020,2,23,Dallas,53.33%
2020,2,23,Kansas City,42.86%
2020,2,23,Philadelphia,27.27%
2020,2,23,San Francisco,37.50%
2020,2,23,LA Chargers,53.33%
2020,2,23,Las Vegas,31.25%
2020,2,23,Houston,33.33%
2020,2,23,Minnesota,16.67%
2020,2,23,Atlanta,38.89%
2020,2,23,New Orleans,36.36%
2020,2,23,Indianapolis,33.33%
2020,2,23,Tampa Bay,12.50%
2020,2,23,Detroit,25.00%
2020,2,23,Seattle,33.33%
2020,2,23,LA Rams,61.11%
2020,2,23,Tennessee,30.00%
2020,2,23,New England,38.46%
2020,2,23,Green Bay,33.33%
2020,2,23,Buffalo,52.38%
2020,2,23,NY Giants,31.25%
2020,2,23,Cleveland,30.77%
2020,2,23,Arizona,50.00%
2020,2,23,Cincinnati,64.29%
2020,2,23,Chicago,43.75%
2020,2,23,Jacksonville,64.29%
2020,2,23,Pittsburgh,41.67%
2020,2,23,Miami,41.67%
2020,2,23,Carolina,31.25%
2020,2,23,Denver,25.00%
2020,2,23,NY Jets,35.71%
2020,2,23,Washington,8.33%
2020,2,16,Baltimore,61.11%
2020,2,16,Dallas,53.33%
2020,2,16,Kansas City,42.86%
2020,2,16,Philadelphia,27.27%
2020,2,16,San Francisco,37.50%
2020,2,16,LA Chargers,53.33%
2020,2,16,Las Vegas,31.25%
2020,2,16,Houston,33.33%
2020,2,16,Minnesota,16.67%
2020,2,16,Atlanta,38.89%
2020,2,16,New Orleans,36.36%
2020,2,16,Indianapolis,33.33%
2020,2,16,Tampa Bay,12.50%
2020,2,16,Detroit,25.00%
2020,2,16,Seattle,33.33%
2020,2,16,LA Rams,61.11%
2020,2,16,Tennessee,30.00%
2020,2,16,New England,38.46%
2020,2,16,Green Bay,33.33%
2020,2,16,Buffalo,52.38%
2020,2,16,NY Giants,31.25%
2020,2,16,Cleveland,30.77%
2020,2,16,Arizona,50.00%
2020,2,16,Cincinnati,64.29%
2020,2,16,Chicago,43.75%
2020,2,16,Jacksonville,64.29%
2020,2,16,Pittsburgh,41.67%
2020,2,16,Miami,41.67%
2020,2,16,Carolina,31.25%
2020,2,16,Denver,25.00%
2020,2,16,NY Jets,35.71%
2020,2,16,Washington,8.33%
2020,2,9,Baltimore,61.11%
2020,2,9,Dallas,53.33%
2020,2,9,Kansas City,42.86%
2020,2,9,Philadelphia,27.27%
2020,2,9,San Francisco,37.50%
2020,2,9,LA Chargers,53.33%
2020,2,9,Las Vegas,31.25%
2020,2,9,Houston,33.33%
2020,2,9,Minnesota,16.67%
2020,2,9,Atlanta,38.89%
2020,2,9,New Orleans,36.36%
2020,2,9,Indianapolis,33.33%
2020,2,9,Tampa Bay,12.50%
2020,2,9,Detroit,25.00%
2020,2,9,Seattle,33.33%
2020,2,9,LA Rams,61.11%
2020,2,9,Tennessee,30.00%
2020,2,9,New England,38.46%
2020,2,9,Green Bay,33.33%
2020,2,9,Buffalo,52.38%
2020,2,9,NY Giants,31.25%
2020,2,9,Cleveland,30.77%
2020,2,9,Arizona,50.00%
2020,2,9,Cincinnati,64.29%
2020,2,9,Chicago,43.75%
2020,2,9,Jacksonville,64.29%
2020,2,9,Pittsburgh,41.67%
2020,2,9,Miami,41.67%
2020,2,9,Carolina,31.25%
2020,2,9,Denver,25.00%
2020,2,9,NY Jets,35.71%
2020,2,9,Washington,8.33%
2020,2,2,Baltimore,61.11%
2020,2,2,Kansas City,60.00%
2020,2,2,Dallas,53.33%
2020,2,2,San Francisco,40.00%
2020,2,2,Philadelphia,27.27%
2020,2,2,LA Chargers,53.33%
2020,2,2,Las Vegas,31.25%
2020,2,2,Houston,33.33%
2020,2,2,Minnesota,16.67%
2020,2,2,Atlanta,38.89%
2020,2,2,New Orleans,36.36%
2020,2,2,Indianapolis,33.33%
2020,2,2,Tampa Bay,12.50%
2020,2,2,Detroit,25.00%
2020,2,2,Seattle,33.33%
2020,2,2,LA Rams,61.11%
2020,2,2,Tennessee,30.00%
2020,2,2,New England,38.46%
2020,2,2,Green Bay,33.33%
2020,2,2,Buffalo,52.38%
2020,2,2,NY Giants,31.25%
2020,2,2,Cleveland,30.77%
2020,2,2,Arizona,50.00%
2020,2,2,Cincinnati,64.29%
2020,2,2,Chicago,43.75%
2020,2,2,Jacksonville,64.29%
2020,2,2,Pittsburgh,41.67%
2020,2,2,Miami,41.67%
2020,2,2,Carolina,31.25%
2020,2,2,Denver,25.00%
2020,2,2,NY Jets,35.71%
2020,2,2,Washington,8.33%
2020,1,26,Baltimore,61.11%
2020,1,26,Kansas City,60.00%
2020,1,26,Dallas,53.33%
2020,1,26,San Francisco,40.00%
2020,1,26,Philadelphia,27.27%
2020,1,26,LA Chargers,53.33%
2020,1,26,Las Vegas,31.25%
2020,1,26,Houston,33.33%
2020,1,26,Minnesota,16.67%
2020,1,26,Atlanta,38.89%
2020,1,26,New Orleans,36.36%
2020,1,26,Indianapolis,33.33%
2020,1,26,Tampa Bay,12.50%
2020,1,26,Detroit,25.00%
2020,1,26,Seattle,33.33%
2020,1,26,LA Rams,61.11%
2020,1,26,Tennessee,30.00%
2020,1,26,New England,38.46%
2020,1,26,Green Bay,33.33%
2020,1,26,Buffalo,52.38%
2020,1,26,NY Giants,31.25%
2020,1,26,Cleveland,30.77%
2020,1,26,Arizona,50.00%
2020,1,26,Cincinnati,64.29%
2020,1,26,Chicago,43.75%
2020,1,26,Jacksonville,64.29%
2020,1,26,Pittsburgh,41.67%
2020,1,26,Miami,41.67%
2020,1,26,Carolina,31.25%
2020,1,26,Denver,25.00%
2020,1,26,NY Jets,35.71%
2020,1,26,Washington,8.33%
2020,1,19,Baltimore,61.11%
2020,1,19,Dallas,53.33%
2020,1,19,Kansas City,25.00%
2020,1,19,San Francisco,41.67%
2020,1,19,Philadelphia,27.27%
2020,1,19,LA Chargers,53.33%
2020,1,19,Las Vegas,31.25%
2020,1,19,Houston,33.33%
2020,1,19,Minnesota,16.67%
2020,1,19,Atlanta,38.89%
2020,1,19,New Orleans,36.36%
2020,1,19,Indianapolis,33.33%
2020,1,19,Tampa Bay,12.50%
2020,1,19,Detroit,25.00%
2020,1,19,Seattle,33.33%
2020,1,19,LA Rams,61.11%
2020,1,19,Tennessee,53.85%
2020,1,19,New England,38.46%
2020,1,19,Green Bay,64.29%
2020,1,19,Buffalo,52.38%
2020,1,19,NY Giants,31.25%
2020,1,19,Cleveland,30.77%
2020,1,19,Arizona,50.00%
2020,1,19,Cincinnati,64.29%
2020,1,19,Chicago,43.75%
2020,1,19,Jacksonville,64.29%
2020,1,19,Pittsburgh,41.67%
2020,1,19,Miami,41.67%
2020,1,19,Carolina,31.25%
2020,1,19,Denver,25.00%
2020,1,19,NY Jets,35.71%
2020,1,19,Washington,8.33%
2020,1,12,Baltimore,61.11%
2020,1,12,Kansas City,70.00%
2020,1,12,Dallas,53.33%
2020,1,12,San Francisco,41.67%
2020,1,12,Philadelphia,27.27%
2020,1,12,LA Chargers,53.33%
2020,1,12,Las Vegas,31.25%
2020,1,12,Houston,46.15%
2020,1,12,Minnesota,16.67%
2020,1,12,Atlanta,38.89%
2020,1,12,New Orleans,36.36%
2020,1,12,Indianapolis,33.33%
2020,1,12,Tampa Bay,12.50%
2020,1,12,Detroit,25.00%
2020,1,12,Seattle,53.33%
2020,1,12,LA Rams,61.11%
2020,1,12,Tennessee,53.85%
2020,1,12,New England,38.46%
2020,1,12,Buffalo,52.38%
2020,1,12,NY Giants,31.25%
2020,1,12,Cleveland,30.77%
2020,1,12,Arizona,50.00%
2020,1,12,Cincinnati,64.29%
2020,1,12,Green Bay,40.00%
2020,1,12,Chicago,43.75%
2020,1,12,Jacksonville,64.29%
2020,1,12,Pittsburgh,41.67%
2020,1,12,Miami,41.67%
2020,1,12,Carolina,31.25%
2020,1,12,Denver,25.00%
2020,1,12,NY Jets,35.71%
2020,1,12,Washington,8.33%
2020,1,5,Kansas City,70.00%
2020,1,5,Dallas,53.33%
2020,1,5,Baltimore,43.75%
2020,1,5,Philadelphia,26.67%
2020,1,5,San Francisco,50.00%
2020,1,5,LA Chargers,53.33%
2020,1,5,Las Vegas,31.25%
2020,1,5,Houston,46.15%
2020,1,5,Minnesota,44.44%
2020,1,5,New Orleans,36.36%
2020,1,5,Atlanta,38.89%
2020,1,5,Indianapolis,33.33%
2020,1,5,Tampa Bay,12.50%
2020,1,5,Detroit,25.00%
2020,1,5,LA Rams,61.11%
2020,1,5,Seattle,57.14%
2020,1,5,Tennessee,50.00%
2020,1,5,New England,38.46%
2020,1,5,Buffalo,52.38%
2020,1,5,NY Giants,31.25%
2020,1,5,Cleveland,30.77%
2020,1,5,Arizona,50.00%
2020,1,5,Cincinnati,64.29%
2020,1,5,Green Bay,40.00%
2020,1,5,Chicago,43.75%
2020,1,5,Jacksonville,64.29%
2020,1,5,Pittsburgh,41.67%
2020,1,5,Miami,41.67%
2020,1,5,Carolina,31.25%
2020,1,5,Denver,25.00%
2020,1,5,NY Jets,35.71%
2020,1,5,Washington,8.33%
2019,12,29,Baltimore,60.00%
2019,12,29,Dallas,53.85%
2019,12,29,San Francisco,33.33%
2019,12,29,Las Vegas,33.33%
2019,12,29,Kansas City,46.15%
2019,12,29,Houston,50.00%
2019,12,29,Philadelphia,33.33%
2019,12,29,Indianapolis,60.00%
2019,12,29,Minnesota,41.67%
2019,12,29,LA Chargers,33.33%
2019,12,29,New Orleans,20.00%
2019,12,29,Detroit,50.00%
2019,12,29,Atlanta,37.50%
2019,12,29,Seattle,35.71%
2019,12,29,Tampa Bay,46.15%
2019,12,29,Buffalo,42.86%
2019,12,29,New England,21.43%
2019,12,29,NY Giants,8.33%
2019,12,29,Arizona,30.00%
2019,12,29,Cincinnati,16.67%
2019,12,29,Jacksonville,38.89%
2019,12,29,LA Rams,22.22%
2019,12,29,Pittsburgh,31.25%
2019,12,29,Miami,42.86%
2019,12,29,Tennessee,50.00%
2019,12,29,Green Bay,6.67%
2019,12,29,Cleveland,50.00%
2019,12,29,Carolina,38.46%
2019,12,29,Chicago,50.00%
2019,12,29,Denver,18.18%
2019,12,29,NY Jets,41.67%
2019,12,29,Washington,28.57%
2019,12,22,Dallas,57.14%
2019,12,22,Baltimore,55.56%
2019,12,22,Las Vegas,46.67%
2019,12,22,San Francisco,46.15%
2019,12,22,Philadelphia,23.08%
2019,12,22,Kansas City,46.15%
2019,12,22,Houston,50.00%
2019,12,22,Indianapolis,60.00%
2019,12,22,New Orleans,53.85%
2019,12,22,Minnesota,41.67%
2019,12,22,LA Chargers,33.33%
2019,12,22,Atlanta,42.86%
2019,12,22,Detroit,46.15%
2019,12,22,Seattle,46.67%
2019,12,22,NY Giants,44.44%
2019,12,22,Tampa Bay,38.46%
2019,12,22,New England,31.25%
2019,12,22,Cincinnati,23.08%
2019,12,22,Green Bay,44.44%
2019,12,22,Buffalo,35.71%
2019,12,22,Arizona,30.00%
2019,12,22,LA Rams,30.00%
2019,12,22,Jacksonville,42.86%
2019,12,22,Pittsburgh,18.18%
2019,12,22,Miami,28.57%
2019,12,22,Tennessee,25.00%
2019,12,22,Cleveland,37.50%
2019,12,22,Carolina,14.29%
2019,12,22,Chicago,35.29%
2019,12,22,Denver,27.78%
2019,12,22,Washington,37.50%
2019,12,22,NY Jets,41.67%
2019,12,15,Dallas,60.00%
2019,12,15,Baltimore,66.67%
2019,12,15,Philadelphia,44.44%
2019,12,15,Las Vegas,33.33%
2019,12,15,San Francisco,40.00%
2019,12,15,Houston,36.36%
2019,12,15,Kansas City,50.00%
2019,12,15,LA Chargers,30.00%
2019,12,15,Minnesota,57.14%
2019,12,15,Indianapolis,38.46%
2019,12,15,New Orleans,25.00%
2019,12,15,Atlanta,40.00%
2019,12,15,Detroit,38.89%
2019,12,15,Seattle,46.67%
2019,12,15,NY Giants,44.44%
2019,12,15,New England,38.46%
2019,12,15,Cincinnati,46.67%
2019,12,15,Tampa Bay,46.67%
2019,12,15,Green Bay,44.44%
2019,12,15,Arizona,10.00%
2019,12,15,Buffalo,38.46%
2019,12,15,LA Rams,7.14%
2019,12,15,Pittsburgh,18.18%
2019,12,15,Miami,37.50%
2019,12,15,Jacksonville,36.36%
2019,12,15,Carolina,40.00%
2019,12,15,Tennessee,25.00%
2019,12,15,Cleveland,37.50%
2019,12,15,Chicago,16.67%
2019,12,15,Denver,33.33%
2019,12,15,Washington,18.18%
2019,12,15,NY Jets,30.77%
2019,12,8,Dallas,36.36%
2019,12,8,San Francisco,64.71%
2019,12,8,Philadelphia,44.44%
2019,12,8,Las Vegas,33.33%
2019,12,8,Baltimore,50.00%
2019,12,8,Houston,36.36%
2019,12,8,New Orleans,58.33%
2019,12,8,Kansas City,30.77%
2019,12,8,LA Chargers,30.00%
2019,12,8,Indianapolis,33.33%
2019,12,8,Atlanta,33.33%
2019,12,8,Minnesota,33.33%
2019,12,8,Detroit,45.45%
2019,12,8,LA Rams,53.85%
2019,12,8,New England,38.46%
2019,12,8,Seattle,25.00%
2019,12,8,Arizona,25.00%
2019,12,8,NY Giants,31.25%
2019,12,8,Cincinnati,33.33%
2019,12,8,Tampa Bay,42.86%
2019,12,8,Pittsburgh,38.46%
2019,12,8,Green Bay,20.00%
2019,12,8,Buffalo,50.00%
2019,12,8,Jacksonville,36.36%
2019,12,8,Tennessee,30.00%
2019,12,8,Miami,50.00%
2019,12,8,Carolina,35.71%
2019,12,8,Chicago,20.00%
2019,12,8,Cleveland,40.00%
2019,12,8,Denver,33.33%
2019,12,8,Washington,18.18%
2019,12,8,NY Jets,35.71%
2019,12,1,Dallas,57.14%
2019,12,1,Philadelphia,53.33%
2019,12,1,Las Vegas,41.67%
2019,12,1,San Francisco,64.71%
2019,12,1,Houston,42.86%
2019,12,1,Baltimore,38.46%
2019,12,1,Kansas City,54.55%
2019,12,1,LA Chargers,20.00%
2019,12,1,New Orleans,58.33%
2019,12,1,Indianapolis,33.33%
2019,12,1,Minnesota,53.33%
2019,12,1,Atlanta,33.33%
2019,12,1,Detroit,57.14%
2019,12,1,Seattle,33.33%
2019,12,1,NY Giants,58.33%
2019,12,1,LA Rams,53.85%
2019,12,1,New England,31.25%
2019,12,1,Arizona,25.00%
2019,12,1,Cincinnati,33.33%
2019,12,1,Green Bay,61.54%
2019,12,1,Tampa Bay,46.67%
2019,12,1,Pittsburgh,46.15%
2019,12,1,Buffalo,40.00%
2019,12,1,Tennessee,38.46%
2019,12,1,Jacksonville,47.06%
2019,12,1,Chicago,35.71%
2019,12,1,Carolina,15.38%
2019,12,1,Miami,37.50%
2019,12,1,Cleveland,25.00%
2019,12,1,Denver,16.67%
