year,month,day,team,ranking
2012,10,14,New Orleans,11
2012,10,14,LA Chargers,12
2012,10,14,Chicago,13
2012,10,14,Miami,14
2012,10,14,Detroit,15
2012,10,14,NY Jets,16
2012,10,14,Minnesota,17
2012,10,14,Cincinnati,18
2012,10,14,Arizona,19
2012,10,14,Seattle,20
2012,10,14,Washington,21
2012,10,14,Dallas,22
2012,10,14,Cleveland,23
2012,10,14,Buffalo,24
2012,10,14,Indianapolis,25
2012,10,14,Tampa Bay,26
2012,10,14,Carolina,27
2012,10,14,Tennessee,28
2012,10,14,Las Vegas,29
2012,10,14,LA Rams,30
2012,10,14,Kansas City,31
2012,10,14,Jacksonville,32
2012,10,7,New England,1
2012,10,7,Baltimore,2
2012,10,7,Houston,3
2012,10,7,Pittsburgh,4
2012,10,7,Denver,5
2012,10,7,Atlanta,6
2012,10,7,Green Bay,7
2012,10,7,Philadelphia,8
2012,10,7,NY Giants,9
2012,10,7,LA Chargers,10
2012,10,7,San Francisco,11
2012,10,7,New Orleans,12
2012,10,7,Detroit,13
2012,10,7,Miami,14
2012,10,7,NY Jets,15
2012,10,7,Chicago,16
2012,10,7,Cincinnati,17
2012,10,7,Arizona,18
2012,10,7,Buffalo,19
2012,10,7,Minnesota,20
2012,10,7,Seattle,21
2012,10,7,Washington,22
2012,10,7,Cleveland,23
2012,10,7,Dallas,24
2012,10,7,Tampa Bay,25
2012,10,7,Indianapolis,26
2012,10,7,Tennessee,27
2012,10,7,Carolina,28
2012,10,7,Las Vegas,29
2012,10,7,LA Rams,30
2012,10,7,Kansas City,31
2012,10,7,Jacksonville,32
2012,9,30,New England,1
2012,9,30,Pittsburgh,2
2012,9,30,New Orleans,3
2012,9,30,Philadelphia,4
2012,9,30,Green Bay,5
2012,9,30,Baltimore,6
2012,9,30,Denver,7
2012,9,30,Detroit,8
2012,9,30,NY Giants,9
2012,9,30,NY Jets,10
2012,9,30,LA Chargers,11
2012,9,30,Atlanta,12
2012,9,30,Houston,13
2012,9,30,Miami,14
2012,9,30,Cincinnati,15
2012,9,30,Buffalo,16
2012,9,30,Tennessee,17
2012,9,30,Arizona,18
2012,9,30,San Francisco,19
2012,9,30,Dallas,20
2012,9,30,Indianapolis,21
2012,9,30,Cleveland,22
2012,9,30,Las Vegas,23
2012,9,30,Minnesota,24
2012,9,30,Chicago,25
2012,9,30,Kansas City,26
2012,9,30,Seattle,27
2012,9,30,Washington,28
2012,9,30,Carolina,29
2012,9,30,Tampa Bay,30
2012,9,30,Jacksonville,31
2012,9,30,LA Rams,32
2012,9,23,New England,1
2012,9,23,Pittsburgh,2
2012,9,23,New Orleans,3
2012,9,23,Philadelphia,4
2012,9,23,Green Bay,5
2012,9,23,Baltimore,6
2012,9,23,Denver,7
2012,9,23,Detroit,8
2012,9,23,NY Giants,9
2012,9,23,NY Jets,10
2012,9,23,LA Chargers,11
2012,9,23,Atlanta,12
2012,9,23,Houston,13
2012,9,23,Miami,14
2012,9,23,Cincinnati,15
2012,9,23,Buffalo,16
2012,9,23,Tennessee,17
2012,9,23,Arizona,18
2012,9,23,San Francisco,19
2012,9,23,Dallas,20
2012,9,23,Indianapolis,21
2012,9,23,Cleveland,22
2012,9,23,Las Vegas,23
2012,9,23,Minnesota,24
2012,9,23,Chicago,25
2012,9,23,Kansas City,26
2012,9,23,Seattle,27
2012,9,23,Washington,28
2012,9,23,Carolina,29
2012,9,23,Tampa Bay,30
2012,9,23,Jacksonville,31
2012,9,23,LA Rams,32
2012,9,16,New England,1
2012,9,16,Pittsburgh,2
2012,9,16,New Orleans,3
2012,9,16,Philadelphia,4
2012,9,16,Green Bay,5
2012,9,16,Baltimore,6
2012,9,16,Denver,7
2012,9,16,Detroit,8
2012,9,16,NY Giants,9
2012,9,16,NY Jets,10
2012,9,16,LA Chargers,11
2012,9,16,Atlanta,12
2012,9,16,Houston,13
2012,9,16,Miami,14
2012,9,16,Cincinnati,15
2012,9,16,Buffalo,16
2012,9,16,Tennessee,17
2012,9,16,Arizona,18
2012,9,16,San Francisco,19
2012,9,16,Dallas,20
2012,9,16,Indianapolis,21
2012,9,16,Cleveland,22
2012,9,16,Las Vegas,23
2012,9,16,Minnesota,24
2012,9,16,Chicago,25
2012,9,16,Kansas City,26
2012,9,16,Seattle,27
2012,9,16,Washington,28
2012,9,16,Carolina,29
2012,9,16,Tampa Bay,30
2012,9,16,Jacksonville,31
2012,9,16,LA Rams,32
2012,9,9,New England,1
2012,9,9,Pittsburgh,2
2012,9,9,New Orleans,3
2012,9,9,Philadelphia,4
2012,9,9,Green Bay,5
2012,9,9,Baltimore,6
2012,9,9,Denver,7
2012,9,9,Detroit,8
2012,9,9,NY Giants,9
2012,9,9,NY Jets,10
2012,9,9,LA Chargers,11
2012,9,9,Atlanta,12
2012,9,9,Houston,13
2012,9,9,Miami,14
2012,9,9,Cincinnati,15
2012,9,9,Buffalo,16
2012,9,9,Tennessee,17
2012,9,9,Arizona,18
2012,9,9,San Francisco,19
2012,9,9,Dallas,20
2012,9,9,Indianapolis,21
2012,9,9,Cleveland,22
2012,9,9,Las Vegas,23
2012,9,9,Minnesota,24
2012,9,9,Chicago,25
2012,9,9,Kansas City,26
2012,9,9,Seattle,27
2012,9,9,Washington,28
2012,9,9,Carolina,29
2012,9,9,Tampa Bay,30
2012,9,9,Jacksonville,31
2012,9,9,LA Rams,32
2012,9,2,New England,1
2012,9,2,Pittsburgh,2
2012,9,2,New Orleans,3
2012,9,2,Philadelphia,4
2012,9,2,Green Bay,5
2012,9,2,Baltimore,6
2012,9,2,Denver,7
2012,9,2,Detroit,8
2012,9,2,NY Giants,9
2012,9,2,NY Jets,10
2012,9,2,LA Chargers,11
2012,9,2,Atlanta,12
2012,9,2,Houston,13
2012,9,2,Miami,14
2012,9,2,Cincinnati,15
2012,9,2,Buffalo,16
2012,9,2,Tennessee,17
2012,9,2,Arizona,18
2012,9,2,San Francisco,19
2012,9,2,Dallas,20
2012,9,2,Indianapolis,21
2012,9,2,Cleveland,22
2012,9,2,Las Vegas,23
2012,9,2,Minnesota,24
2012,9,2,Chicago,25
2012,9,2,Kansas City,26
2012,9,2,Seattle,27
2012,9,2,Washington,28
2012,9,2,Carolina,29
2012,9,2,Tampa Bay,30
2012,9,2,Jacksonville,31
2012,9,2,LA Rams,32
2012,2,5,New England,1
2012,2,5,New Orleans,2
2012,2,5,Green Bay,3
2012,2,5,Baltimore,4
2012,2,5,Pittsburgh,5
2012,2,5,San Francisco,6
2012,2,5,NY Giants,7
2012,2,5,Houston,8
2012,2,5,Philadelphia,9
2012,2,5,Atlanta,10
2012,2,5,Detroit,11
2012,2,5,Miami,12
2012,2,5,NY Jets,13
2012,2,5,LA Chargers,14
2012,2,5,Dallas,15
2012,2,5,Tennessee,16
2012,2,5,Chicago,17
2012,2,5,Cincinnati,18
2012,2,5,Buffalo,19
2012,2,5,Seattle,20
2012,2,5,Carolina,21
2012,2,5,Arizona,22
2012,2,5,Jacksonville,23
2012,2,5,Washington,24
2012,2,5,Denver,25
2012,2,5,Minnesota,26
2012,2,5,Las Vegas,27
2012,2,5,Cleveland,28
2012,2,5,Kansas City,29
2012,2,5,Indianapolis,30
2012,2,5,Tampa Bay,31
2012,2,5,LA Rams,32
2012,1,29,Green Bay,1
2012,1,29,New Orleans,2
2012,1,29,New England,3
2012,1,29,Baltimore,4
2012,1,29,Pittsburgh,5
2012,1,29,San Francisco,6
2012,1,29,Atlanta,7
2012,1,29,Houston,8
2012,1,29,Detroit,9
2012,1,29,Philadelphia,10
2012,1,29,Miami,11
2012,1,29,NY Jets,12
2012,1,29,LA Chargers,13
2012,1,29,Dallas,14
2012,1,29,NY Giants,15
2012,1,29,Cincinnati,16
2012,1,29,Chicago,17
2012,1,29,Tennessee,18
2012,1,29,Carolina,19
2012,1,29,Buffalo,20
2012,1,29,Seattle,21
2012,1,29,Washington,22
2012,1,29,Denver,23
2012,1,29,Arizona,24
2012,1,29,Jacksonville,25
2012,1,29,Las Vegas,26
2012,1,29,Minnesota,27
2012,1,29,Cleveland,28
2012,1,29,Kansas City,29
2012,1,29,Indianapolis,30
2012,1,29,Tampa Bay,31
2012,1,29,LA Rams,32
2012,1,22,Green Bay,1
2012,1,22,New England,2
2012,1,22,New Orleans,3
2012,1,22,Baltimore,4
2012,1,22,Atlanta,5
2012,1,22,Pittsburgh,6
2012,1,22,San Francisco,7
2012,1,22,Houston,8
2012,1,22,LA Chargers,9
2012,1,22,NY Jets,10
2012,1,22,Philadelphia,11
2012,1,22,Miami,12
2012,1,22,Detroit,13
2012,1,22,Dallas,14
2012,1,22,Chicago,15
2012,1,22,Cincinnati,16
2012,1,22,Tennessee,17
2012,1,22,NY Giants,18
2012,1,22,Seattle,19
2012,1,22,Carolina,20
2012,1,22,Buffalo,21
2012,1,22,Denver,22
2012,1,22,Washington,23
2012,1,22,Arizona,24
2012,1,22,Jacksonville,25
2012,1,22,Las Vegas,26
2012,1,22,Minnesota,27
2012,1,22,Kansas City,28
2012,1,22,Cleveland,29
2012,1,22,Indianapolis,30
2012,1,22,Tampa Bay,31
2012,1,22,LA Rams,32
2012,1,15,Green Bay,1
2012,1,15,New England,2
2012,1,15,Baltimore,3
2012,1,15,New Orleans,4
2012,1,15,Houston,5
2012,1,15,Pittsburgh,6
2012,1,15,NY Jets,7
2012,1,15,Atlanta,8
2012,1,15,San Francisco,9
2012,1,15,LA Chargers,10
2012,1,15,Detroit,11
2012,1,15,Chicago,12
2012,1,15,Miami,13
2012,1,15,Tennessee,14
2012,1,15,Dallas,15
2012,1,15,Philadelphia,16
2012,1,15,Cincinnati,17
2012,1,15,NY Giants,18
2012,1,15,Denver,19
2012,1,15,Buffalo,20
2012,1,15,Jacksonville,21
2012,1,15,Carolina,22
2012,1,15,Seattle,23
2012,1,15,Arizona,24
2012,1,15,Minnesota,25
2012,1,15,Las Vegas,26
2012,1,15,Washington,27
2012,1,15,Cleveland,28
2012,1,15,Kansas City,29
2012,1,15,Tampa Bay,30
2012,1,15,Indianapolis,31
2012,1,15,LA Rams,32
2012,1,8,Green Bay,1
2012,1,8,New England,2
2012,1,8,Baltimore,3
2012,1,8,New Orleans,4
2012,1,8,Pittsburgh,5
2012,1,8,Houston,6
2012,1,8,San Francisco,7
2012,1,8,Atlanta,8
2012,1,8,NY Jets,9
2012,1,8,Miami,10
2012,1,8,Detroit,11
2012,1,8,Chicago,12
2012,1,8,Tennessee,13
2012,1,8,Dallas,14
2012,1,8,LA Chargers,15
2012,1,8,Cincinnati,16
2012,1,8,NY Giants,17
2012,1,8,Philadelphia,18
2012,1,8,Buffalo,19
2012,1,8,Denver,20
2012,1,8,Carolina,21
2012,1,8,Las Vegas,22
2012,1,8,Seattle,23
2012,1,8,Jacksonville,24
2012,1,8,Minnesota,25
2012,1,8,Arizona,26
2012,1,8,Washington,27
2012,1,8,Kansas City,28
2012,1,8,Tampa Bay,29
2012,1,8,Cleveland,30
2012,1,8,Indianapolis,31
2012,1,8,LA Rams,32
2012,1,1,Green Bay,1
2012,1,1,New England,2
2012,1,1,Baltimore,3
2012,1,1,New Orleans,4
2012,1,1,Houston,5
2012,1,1,Pittsburgh,6
2012,1,1,Atlanta,7
2012,1,1,San Francisco,8
2012,1,1,Chicago,9
2012,1,1,Detroit,10
2012,1,1,NY Jets,11
2012,1,1,Miami,12
2012,1,1,Dallas,13
2012,1,1,Cincinnati,14
2012,1,1,Tennessee,15
2012,1,1,Philadelphia,16
2012,1,1,NY Giants,17
2012,1,1,LA Chargers,18
2012,1,1,Buffalo,19
2012,1,1,Denver,20
2012,1,1,Las Vegas,21
2012,1,1,Jacksonville,22
2012,1,1,Minnesota,23
2012,1,1,Washington,24
2012,1,1,Carolina,25
2012,1,1,Arizona,26
2012,1,1,Seattle,27
2012,1,1,Tampa Bay,28
2012,1,1,Cleveland,29
2012,1,1,Kansas City,30
2012,1,1,Indianapolis,31
2012,1,1,LA Rams,32
2011,12,25,Green Bay,1
2011,12,25,New England,2
2011,12,25,New Orleans,3
2011,12,25,Baltimore,4
2011,12,25,Pittsburgh,5
2011,12,25,Atlanta,6
2011,12,25,San Francisco,7
2011,12,25,Houston,8
2011,12,25,Detroit,9
2011,12,25,Philadelphia,10
2011,12,25,Miami,11
2011,12,25,NY Jets,12
2011,12,25,LA Chargers,13
2011,12,25,Dallas,14
2011,12,25,NY Giants,15
2011,12,25,Chicago,16
2011,12,25,Cincinnati,17
2011,12,25,Tennessee,18
2011,12,25,Carolina,19
2011,12,25,Buffalo,20
2011,12,25,Seattle,21
2011,12,25,Washington,22
2011,12,25,Denver,23
2011,12,25,Arizona,24
2011,12,25,Jacksonville,25
2011,12,25,Las Vegas,26
2011,12,25,Minnesota,27
2011,12,25,Cleveland,28
2011,12,25,Kansas City,29
2011,12,25,Indianapolis,30
2011,12,25,Tampa Bay,31
2011,12,25,LA Rams,32
2011,12,18,Green Bay,1
2011,12,18,New England,2
2011,12,18,Baltimore,3
2011,12,18,New Orleans,4
2011,12,18,Pittsburgh,5
2011,12,18,Houston,6
2011,12,18,Atlanta,7
2011,12,18,NY Jets,8
2011,12,18,San Francisco,9
2011,12,18,Detroit,10
2011,12,18,LA Chargers,11
2011,12,18,Chicago,12
2011,12,18,Miami,13
2011,12,18,Dallas,14
2011,12,18,Tennessee,15
2011,12,18,Philadelphia,16
2011,12,18,NY Giants,17
2011,12,18,Cincinnati,18
2011,12,18,Denver,19
2011,12,18,Buffalo,20
2011,12,18,Carolina,21
2011,12,18,Seattle,22
2011,12,18,Jacksonville,23
2011,12,18,Arizona,24
2011,12,18,Minnesota,25
2011,12,18,Las Vegas,26
2011,12,18,Washington,27
2011,12,18,Cleveland,28
2011,12,18,Kansas City,29
2011,12,18,Tampa Bay,30
2011,12,18,Indianapolis,31
2011,12,18,LA Rams,32
2011,12,11,Green Bay,1
2011,12,11,New England,2
2011,12,11,Baltimore,3
2011,12,11,New Orleans,4
2011,12,11,Houston,5
2011,12,11,Pittsburgh,6
2011,12,11,San Francisco,7
2011,12,11,Atlanta,8
2011,12,11,NY Jets,9
2011,12,11,Miami,10
2011,12,11,Detroit,11
2011,12,11,Chicago,12
2011,12,11,Tennessee,13
2011,12,11,Dallas,14
2011,12,11,LA Chargers,15
2011,12,11,Cincinnati,16
2011,12,11,NY Giants,17
2011,12,11,Philadelphia,18
2011,12,11,Buffalo,19
2011,12,11,Denver,20
2011,12,11,Carolina,21
2011,12,11,Las Vegas,22
2011,12,11,Seattle,23
2011,12,11,Jacksonville,24
2011,12,11,Minnesota,25
2011,12,11,Arizona,26
2011,12,11,Washington,27
2011,12,11,Kansas City,28
2011,12,11,Tampa Bay,29
2011,12,11,Cleveland,30
2011,12,11,Indianapolis,31
2011,12,11,LA Rams,32
2011,12,4,Green Bay,1
2011,12,4,New England,2
2011,12,4,Baltimore,3
2011,12,4,New Orleans,4
2011,12,4,Houston,5
2011,12,4,Pittsburgh,6
2011,12,4,Atlanta,7
2011,12,4,San Francisco,8
2011,12,4,Chicago,9
2011,12,4,Detroit,10
2011,12,4,NY Jets,11
2011,12,4,Miami,12
2011,12,4,Dallas,13
2011,12,4,Cincinnati,14
2011,12,4,Tennessee,15
2011,12,4,NY Giants,16
2011,12,4,Philadelphia,17
2011,12,4,LA Chargers,18
2011,12,4,Buffalo,19
2011,12,4,Denver,20
2011,12,4,Las Vegas,21
2011,12,4,Jacksonville,22
2011,12,4,Seattle,23
2011,12,4,Minnesota,24
2011,12,4,Washington,25
2011,12,4,Carolina,26
2011,12,4,Arizona,27
2011,12,4,Tampa Bay,28
2011,12,4,Cleveland,29
2011,12,4,Kansas City,30
2011,12,4,Indianapolis,31
2011,12,4,LA Rams,32
2011,11,27,Green Bay,1
2011,11,27,New England,2
2011,11,27,Baltimore,3
2011,11,27,New Orleans,4
2011,11,27,Houston,5
2011,11,27,Pittsburgh,6
2011,11,27,Atlanta,7
2011,11,27,Chicago,8
2011,11,27,San Francisco,9
2011,11,27,NY Jets,10
2011,11,27,Detroit,11
2011,11,27,Cincinnati,12
2011,11,27,Miami,13
2011,11,27,Dallas,14
2011,11,27,Philadelphia,15
2011,11,27,Tennessee,16
2011,11,27,NY Giants,17
2011,11,27,LA Chargers,18
2011,11,27,Buffalo,19
2011,11,27,Jacksonville,20
2011,11,27,Denver,21
2011,11,27,Las Vegas,22
2011,11,27,Minnesota,23
2011,11,27,Seattle,24
2011,11,27,Washington,25
2011,11,27,Carolina,26
2011,11,27,Arizona,27
2011,11,27,Tampa Bay,28
2011,11,27,Cleveland,29
2011,11,27,Kansas City,30
2011,11,27,Indianapolis,31
2011,11,27,LA Rams,32
2011,11,20,Green Bay,1
2011,11,20,New England,2
2011,11,20,Baltimore,3
2011,11,20,New Orleans,4
2011,11,20,Houston,5
2011,11,20,Pittsburgh,6
2011,11,20,Atlanta,7
2011,11,20,Chicago,8
2011,11,20,San Francisco,9
2011,11,20,Detroit,10
2011,11,20,NY Jets,11
2011,11,20,Cincinnati,12
2011,11,20,Dallas,13
2011,11,20,NY Giants,14
2011,11,20,Philadelphia,15
2011,11,20,Tennessee,16
2011,11,20,Buffalo,17
2011,11,20,Miami,18
2011,11,20,LA Chargers,19
2011,11,20,Jacksonville,20
2011,11,20,Denver,21
2011,11,20,Minnesota,22
2011,11,20,Las Vegas,23
2011,11,20,Carolina,24
2011,11,20,Washington,25
2011,11,20,Arizona,26
2011,11,20,Seattle,27
2011,11,20,Tampa Bay,28
2011,11,20,Kansas City,29
2011,11,20,Cleveland,30
2011,11,20,Indianapolis,31
2011,11,20,LA Rams,32
2011,11,13,Green Bay,1
2011,11,13,Baltimore,2
2011,11,13,New England,3
2011,11,13,New Orleans,4
2011,11,13,Detroit,5
2011,11,13,NY Jets,6
2011,11,13,Atlanta,7
2011,11,13,Pittsburgh,8
2011,11,13,Houston,9
2011,11,13,San Francisco,10
2011,11,13,Buffalo,11
2011,11,13,Cincinnati,12
2011,11,13,Chicago,13
2011,11,13,Philadelphia,14
2011,11,13,NY Giants,15
2011,11,13,LA Chargers,16
2011,11,13,Miami,17
2011,11,13,Dallas,18
2011,11,13,Tennessee,19
2011,11,13,Minnesota,20
2011,11,13,Carolina,21
2011,11,13,Jacksonville,22
2011,11,13,Las Vegas,23
2011,11,13,Washington,24
2011,11,13,Denver,25
2011,11,13,Tampa Bay,26
2011,11,13,Arizona,27
2011,11,13,Kansas City,28
2011,11,13,Seattle,29
2011,11,13,Cleveland,30
2011,11,13,Indianapolis,31
2011,11,13,LA Rams,32
2011,11,6,Green Bay,1
2011,11,6,Baltimore,2
2011,11,6,New England,3
2011,11,6,New Orleans,4
2011,11,6,Buffalo,5
2011,11,6,Detroit,6
2011,11,6,Pittsburgh,7
2011,11,6,Houston,8
2011,11,6,San Francisco,9
2011,11,6,NY Jets,10
2011,11,6,Atlanta,11
2011,11,6,Philadelphia,12
2011,11,6,Cincinnati,13
2011,11,6,LA Chargers,14
2011,11,6,Chicago,15
2011,11,6,NY Giants,16
2011,11,6,Tennessee,17
2011,11,6,Dallas,18
2011,11,6,Miami,19
2011,11,6,Minnesota,20
2011,11,6,Carolina,21
2011,11,6,Jacksonville,22
2011,11,6,Las Vegas,23
2011,11,6,Washington,24
2011,11,6,Kansas City,25
2011,11,6,Tampa Bay,26
2011,11,6,Arizona,27
2011,11,6,Denver,28
2011,11,6,Seattle,29
2011,11,6,Cleveland,30
2011,11,6,Indianapolis,31
2011,11,6,LA Rams,32
2011,10,30,Baltimore,1
2011,10,30,New England,2
2011,10,30,Green Bay,3
2011,10,30,New Orleans,4
2011,10,30,Buffalo,5
2011,10,30,NY Jets,6
2011,10,30,NY Giants,7
2011,10,30,Tennessee,8
2011,10,30,Pittsburgh,9
2011,10,30,Detroit,10
2011,10,30,Atlanta,11
2011,10,30,Houston,12
2011,10,30,LA Chargers,13
2011,10,30,Philadelphia,14
2011,10,30,Miami,15
2011,10,30,Dallas,16
2011,10,30,Cincinnati,17
2011,10,30,Chicago,18
2011,10,30,Washington,19
2011,10,30,Las Vegas,20
2011,10,30,Minnesota,21
2011,10,30,San Francisco,22
2011,10,30,Denver,23
2011,10,30,Indianapolis,24
2011,10,30,Tampa Bay,25
2011,10,30,Carolina,26
2011,10,30,Jacksonville,27
2011,10,30,Arizona,28
2011,10,30,Cleveland,29
2011,10,30,Seattle,30
2011,10,30,Kansas City,31
2011,10,30,LA Rams,32
2011,10,23,New England,1
2011,10,23,Baltimore,2
2011,10,23,Green Bay,3
2011,10,23,NY Jets,4
2011,10,23,New Orleans,5
2011,10,23,Tennessee,6
2011,10,23,Atlanta,7
2011,10,23,Philadelphia,8
2011,10,23,Buffalo,9
2011,10,23,LA Chargers,10
2011,10,23,Houston,11
2011,10,23,Pittsburgh,12
2011,10,23,Detroit,13
2011,10,23,NY Giants,14
2011,10,23,Miami,15
2011,10,23,Cincinnati,16
2011,10,23,Dallas,17
2011,10,23,Chicago,18
2011,10,23,Minnesota,19
2011,10,23,Washington,20
2011,10,23,Indianapolis,21
2011,10,23,Las Vegas,22
2011,10,23,San Francisco,23
2011,10,23,Denver,24
2011,10,23,Jacksonville,25
2011,10,23,Tampa Bay,26
2011,10,23,Arizona,27
2011,10,23,Carolina,28
2011,10,23,Cleveland,29
2011,10,23,Seattle,30
2011,10,23,LA Rams,31
2011,10,23,Kansas City,32
2011,10,16,Baltimore,1
2011,10,16,New England,2
2011,10,16,Green Bay,3
2011,10,16,Buffalo,4
2011,10,16,LA Chargers,5
2011,10,16,Atlanta,6
2011,10,16,New Orleans,7
2011,10,16,Philadelphia,8
2011,10,16,Miami,9
2011,10,16,NY Jets,10
2011,10,16,Tennessee,11
2011,10,16,NY Giants,12
2011,10,16,Chicago,13
2011,10,16,Houston,14
2011,10,16,Pittsburgh,15
2011,10,16,Cincinnati,16
2011,10,16,Minnesota,17
2011,10,16,Dallas,18
2011,10,16,Indianapolis,19
2011,10,16,Jacksonville,20
2011,10,16,Washington,21
2011,10,16,Detroit,22
2011,10,16,San Francisco,23
2011,10,16,Denver,24
2011,10,16,Las Vegas,25
2011,10,16,Carolina,26
2011,10,16,Arizona,27
2011,10,16,Tampa Bay,28
2011,10,16,Kansas City,29
2011,10,16,Seattle,30
2011,10,16,Cleveland,31
2011,10,16,LA Rams,32
2011,10,9,New England,1
2011,10,9,Green Bay,2
2011,10,9,Baltimore,3
2011,10,9,Atlanta,4
2011,10,9,Miami,5
2011,10,9,NY Giants,6
2011,10,9,Pittsburgh,7
2011,10,9,LA Chargers,8
2011,10,9,New Orleans,9
2011,10,9,NY Jets,10
2011,10,9,Tennessee,11
2011,10,9,Indianapolis,12
2011,10,9,Philadelphia,13
2011,10,9,Minnesota,14
2011,10,9,Cincinnati,15
2011,10,9,Buffalo,16
2011,10,9,Dallas,17
2011,10,9,Chicago,18
2011,10,9,Jacksonville,19
2011,10,9,Houston,20
2011,10,9,Kansas City,21
2011,10,9,Denver,22
2011,10,9,Detroit,23
2011,10,9,Carolina,24
2011,10,9,Washington,25
2011,10,9,San Francisco,26
2011,10,9,Tampa Bay,27
2011,10,9,Las Vegas,28
2011,10,9,Arizona,29
2011,10,9,Seattle,30
2011,10,9,Cleveland,31
2011,10,9,LA Rams,32
2011,9,25,New England,1
2011,9,25,Baltimore,2
2011,9,25,Green Bay,3
2011,9,25,NY Jets,4
2011,9,25,New Orleans,5
2011,9,25,Tennessee,6
2011,9,25,Atlanta,7
2011,9,25,Philadelphia,8
2011,9,25,Buffalo,9
2011,9,25,LA Chargers,10
2011,9,25,Houston,11
2011,9,25,Pittsburgh,12
2011,9,25,Detroit,13
2011,9,25,NY Giants,14
2011,9,25,Miami,15
2011,9,25,Cincinnati,16
2011,9,25,Dallas,17
2011,9,25,Chicago,18
2011,9,25,Minnesota,19
2011,9,25,Washington,20
2011,9,25,Indianapolis,21
2011,9,25,Las Vegas,22
2011,9,25,San Francisco,23
2011,9,25,Denver,24
2011,9,25,Jacksonville,25
2011,9,25,Tampa Bay,26
2011,9,25,Arizona,27
2011,9,25,Carolina,28
2011,9,25,Cleveland,29
2011,9,25,Seattle,30
2011,9,25,LA Rams,31
2011,9,25,Kansas City,32
2011,9,18,Baltimore,1
2011,9,18,New England,2
2011,9,18,Green Bay,3
2011,9,18,Buffalo,4
2011,9,18,LA Chargers,5
2011,9,18,Atlanta,6
2011,9,18,New Orleans,7
2011,9,18,Philadelphia,8
2011,9,18,Miami,9
2011,9,18,NY Jets,10
2011,9,18,Tennessee,11
2011,9,18,NY Giants,12
2011,9,18,Chicago,13
2011,9,18,Houston,14
2011,9,18,Pittsburgh,15
2011,9,18,Cincinnati,16
2011,9,18,Minnesota,17
2011,9,18,Dallas,18
2011,9,18,Indianapolis,19
2011,9,18,Jacksonville,20
2011,9,18,Washington,21
2011,9,18,Detroit,22
2011,9,18,San Francisco,23
2011,9,18,Denver,24
2011,9,18,Las Vegas,25
2011,9,18,Carolina,26
2011,9,18,Arizona,27
2011,9,18,Tampa Bay,28
2011,9,18,Kansas City,29
2011,9,18,Seattle,30
2011,9,18,Cleveland,31
2011,9,18,LA Rams,32
2011,9,11,New England,1
2011,9,11,Green Bay,2
2011,9,11,Baltimore,3
2011,9,11,Atlanta,4
2011,9,11,Miami,5
2011,9,11,NY Giants,6
2011,9,11,Pittsburgh,7
2011,9,11,LA Chargers,8
2011,9,11,New Orleans,9
2011,9,11,NY Jets,10
2011,9,11,Tennessee,11
2011,9,11,Indianapolis,12
2011,9,11,Philadelphia,13
2011,9,11,Minnesota,14
2011,9,11,Cincinnati,15
2011,9,11,Buffalo,16
2011,9,11,Dallas,17
2011,9,11,Chicago,18
2011,9,11,Jacksonville,19
2011,9,11,Houston,20
2011,9,11,Kansas City,21
2011,9,11,Denver,22
2011,9,11,Detroit,23
2011,9,11,Carolina,24
2011,9,11,Washington,25
2011,9,11,San Francisco,26
2011,9,11,Tampa Bay,27
2011,9,11,Las Vegas,28
2011,9,11,Arizona,29
2011,9,11,Seattle,30
2011,9,11,Cleveland,31
2011,9,11,LA Rams,32
2011,2,6,New England,1
2011,2,6,Green Bay,2
2011,2,6,Pittsburgh,3
2011,2,6,Baltimore,4
2011,2,6,LA Chargers,5
2011,2,6,NY Jets,6
2011,2,6,Atlanta,7
2011,2,6,Philadelphia,8
2011,2,6,Chicago,9
2011,2,6,New Orleans,10
2011,2,6,Indianapolis,11
2011,2,6,NY Giants,12
2011,2,6,Las Vegas,13
2011,2,6,Tennessee,14
2011,2,6,Detroit,15
2011,2,6,Tampa Bay,16
2011,2,6,Kansas City,17
2011,2,6,Miami,18
2011,2,6,Houston,19
2011,2,6,Dallas,20
2011,2,6,Cleveland,21
2011,2,6,Minnesota,22
2011,2,6,Cincinnati,23
2011,2,6,San Francisco,24
2011,2,6,Washington,25
2011,2,6,Jacksonville,26
2011,2,6,LA Rams,27
2011,2,6,Buffalo,28
2011,2,6,Seattle,29
2011,2,6,Denver,30
2011,2,6,Arizona,31
2011,2,6,Carolina,32
2011,1,30,New England,1
2011,1,30,Green Bay,2
2011,1,30,Pittsburgh,3
2011,1,30,Atlanta,4
2011,1,30,LA Chargers,5
2011,1,30,Baltimore,6
2011,1,30,Philadelphia,7
2011,1,30,New Orleans,8
2011,1,30,NY Jets,9
2011,1,30,Indianapolis,10
2011,1,30,Chicago,11
2011,1,30,Kansas City,12
2011,1,30,NY Giants,13
2011,1,30,Tennessee,14
2011,1,30,Detroit,15
2011,1,30,Las Vegas,16
2011,1,30,Tampa Bay,17
2011,1,30,Miami,18
2011,1,30,Cleveland,19
2011,1,30,Houston,20
2011,1,30,Minnesota,21
2011,1,30,Dallas,22
2011,1,30,Cincinnati,23
2011,1,30,Jacksonville,24
2011,1,30,LA Rams,25
2011,1,30,Washington,26
2011,1,30,San Francisco,27
