year,month,day,team,defensive_completion_%
2020,11,29,Tennessee,65.31%
2020,11,29,Denver,68.00%
2020,11,29,New Orleans,82.14%
2020,11,29,Tampa Bay,66.67%
2020,11,29,Cleveland,75.00%
2020,11,29,Seattle,70.83%
2020,11,29,New England,80.00%
2020,11,29,Minnesota,75.00%
2020,11,29,Philadelphia,66.67%
2020,11,29,Buffalo,52.17%
2020,11,29,NY Giants,58.14%
2020,11,29,Carolina,81.08%
2020,11,29,Houston,67.65%
2020,11,29,Green Bay,74.36%
2020,11,29,Atlanta,69.44%
2020,11,29,NY Jets,69.77%
2020,11,29,Jacksonville,63.64%
2020,11,22,Chicago,55.17%
2020,11,22,Pittsburgh,53.57%
2020,11,22,Kansas City,51.85%
2020,11,22,Dallas,37.50%
2020,11,22,Cincinnati,65.91%
2020,11,22,Detroit,56.82%
2020,11,22,Indianapolis,64.10%
2020,11,22,San Francisco,50.00%
2020,11,22,Miami,47.73%
2020,11,22,Arizona,62.96%
2020,11,22,Las Vegas,51.16%
2020,11,22,New Orleans,58.82%
2020,11,22,Baltimore,52.50%
2020,11,22,LA Rams,69.70%
2020,11,22,Washington,63.16%
2020,11,22,Cleveland,65.22%
2020,11,22,New England,41.67%
2020,11,22,Denver,70.37%
2020,11,22,LA Chargers,68.75%
2020,11,22,Tennessee,73.68%
2020,11,22,Tampa Bay,45.71%
2020,11,22,Seattle,69.23%
2020,11,22,Carolina,58.97%
2020,11,22,Minnesota,75.00%
2020,11,22,Philadelphia,59.26%
2020,11,22,Houston,73.17%
2020,11,22,Green Bay,60.71%
2020,11,22,Buffalo,80.77%
2020,11,22,NY Giants,73.81%
2020,11,22,Atlanta,66.67%
2020,11,22,NY Jets,68.97%
2020,11,22,Jacksonville,61.29%
2020,11,15,Chicago,60.98%
2020,11,15,Pittsburgh,58.33%
2020,11,15,Cincinnati,51.35%
2020,11,15,Indianapolis,57.89%
2020,11,15,Kansas City,70.97%
2020,11,15,Arizona,54.55%
2020,11,15,Las Vegas,51.16%
2020,11,15,Detroit,76.00%
2020,11,15,New Orleans,58.82%
2020,11,15,LA Rams,60.00%
2020,11,15,Tennessee,63.04%
2020,11,15,Dallas,60.61%
2020,11,15,San Francisco,78.57%
2020,11,15,Denver,56.82%
2020,11,15,Washington,70.00%
2020,11,15,Cleveland,63.64%
2020,11,15,LA Chargers,68.75%
2020,11,15,Miami,45.71%
2020,11,15,Baltimore,63.33%
2020,11,15,Minnesota,62.50%
2020,11,15,Seattle,69.23%
2020,11,15,Carolina,56.76%
2020,11,15,Houston,63.27%
2020,11,15,Buffalo,75.00%
2020,11,15,Philadelphia,79.41%
2020,11,15,NY Giants,72.73%
2020,11,15,New England,65.52%
2020,11,15,Tampa Bay,71.43%
2020,11,15,Green Bay,71.79%
2020,11,15,NY Jets,72.97%
2020,11,15,Atlanta,75.00%
2020,11,15,Jacksonville,71.43%
2020,11,8,Chicago,55.17%
2020,11,8,Kansas City,54.05%
2020,11,8,Pittsburgh,70.37%
2020,11,8,San Francisco,64.29%
2020,11,8,Indianapolis,61.90%
2020,11,8,Cincinnati,67.50%
2020,11,8,Detroit,76.00%
2020,11,8,Arizona,70.27%
2020,11,8,Washington,65.22%
2020,11,8,Tennessee,59.26%
2020,11,8,LA Rams,63.89%
2020,11,8,New Orleans,54.84%
2020,11,8,LA Chargers,65.22%
2020,11,8,Denver,56.82%
2020,11,8,Dallas,64.52%
2020,11,8,Cleveland,70.69%
2020,11,8,Las Vegas,70.59%
2020,11,8,Seattle,64.44%
2020,11,8,Baltimore,71.11%
2020,11,8,Minnesota,60.61%
2020,11,8,Buffalo,72.73%
2020,11,8,Philadelphia,71.11%
2020,11,8,NY Giants,78.13%
2020,11,8,New England,65.52%
2020,11,8,Tampa Bay,80.00%
2020,11,8,Houston,72.73%
2020,11,8,Miami,70.59%
2020,11,8,Carolina,77.42%
2020,11,8,Atlanta,81.82%
2020,11,8,NY Jets,61.29%
2020,11,8,Green Bay,71.79%
2020,11,8,Jacksonville,69.44%
2020,11,1,Chicago,50.00%
2020,11,1,Pittsburgh,70.37%
2020,11,1,Detroit,65.71%
2020,11,1,Cincinnati,61.70%
2020,11,1,Kansas City,53.57%
2020,11,1,San Francisco,53.13%
2020,11,1,Arizona,70.97%
2020,11,1,Indianapolis,58.62%
2020,11,1,Cleveland,56.76%
2020,11,1,Washington,69.57%
2020,11,1,Tennessee,59.26%
2020,11,1,LA Chargers,78.57%
2020,11,1,Las Vegas,60.71%
2020,11,1,LA Rams,72.73%
2020,11,1,Dallas,67.50%
2020,11,1,Buffalo,71.88%
2020,11,1,Baltimore,73.81%
2020,11,1,Philadelphia,70.45%
2020,11,1,NY Giants,69.44%
2020,11,1,Seattle,64.91%
2020,11,1,New Orleans,65.63%
2020,11,1,Denver,65.79%
2020,11,1,Tampa Bay,64.10%
2020,11,1,Atlanta,56.86%
2020,11,1,Minnesota,62.16%
2020,11,1,Carolina,71.43%
2020,11,1,Houston,63.89%
2020,11,1,Miami,71.43%
2020,11,1,New England,75.00%
2020,11,1,Green Bay,80.56%
2020,11,1,NY Jets,76.00%
2020,11,1,Jacksonville,90.00%
2020,10,25,Chicago,55.17%
2020,10,25,Pittsburgh,53.57%
2020,10,25,Kansas City,51.85%
2020,10,25,Dallas,37.50%
2020,10,25,Cincinnati,65.91%
2020,10,25,Detroit,56.82%
2020,10,25,Indianapolis,64.10%
2020,10,25,San Francisco,50.00%
2020,10,25,Miami,47.73%
2020,10,25,Arizona,62.96%
2020,10,25,Las Vegas,51.16%
2020,10,25,New Orleans,58.82%
2020,10,25,Baltimore,52.50%
2020,10,25,LA Rams,69.70%
2020,10,25,Washington,63.16%
2020,10,25,Cleveland,65.22%
2020,10,25,New England,41.67%
2020,10,25,Denver,70.37%
2020,10,25,LA Chargers,68.75%
2020,10,25,Tennessee,73.68%
2020,10,25,Tampa Bay,45.71%
2020,10,25,Seattle,69.23%
2020,10,25,Carolina,58.97%
2020,10,25,Minnesota,75.00%
2020,10,25,Philadelphia,66.67%
2020,10,25,NY Giants,58.14%
2020,10,25,Houston,73.17%
2020,10,25,Green Bay,60.71%
2020,10,25,Buffalo,80.77%
2020,10,25,Atlanta,66.67%
2020,10,25,NY Jets,68.97%
2020,10,25,Jacksonville,61.29%
2020,10,18,Chicago,60.98%
2020,10,18,Pittsburgh,58.33%
2020,10,18,Cincinnati,51.35%
2020,10,18,Indianapolis,57.89%
2020,10,18,Kansas City,70.97%
2020,10,18,Arizona,54.55%
2020,10,18,Las Vegas,51.16%
2020,10,18,Detroit,76.00%
2020,10,18,New Orleans,58.82%
2020,10,18,LA Rams,60.00%
2020,10,18,Tennessee,63.04%
2020,10,18,Dallas,60.61%
2020,10,18,San Francisco,78.57%
2020,10,18,Denver,56.82%
2020,10,18,Washington,70.00%
2020,10,18,Cleveland,63.64%
2020,10,18,LA Chargers,68.75%
2020,10,18,Miami,45.71%
2020,10,18,Baltimore,63.33%
2020,10,18,Minnesota,62.50%
2020,10,18,Seattle,69.23%
2020,10,18,Carolina,56.76%
2020,10,18,Houston,63.27%
2020,10,18,Buffalo,75.00%
2020,10,18,Philadelphia,79.41%
2020,10,18,NY Giants,72.73%
2020,10,18,New England,65.52%
2020,10,18,Tampa Bay,71.43%
2020,10,18,Green Bay,71.79%
2020,10,18,NY Jets,72.97%
2020,10,18,Atlanta,75.00%
2020,10,18,Jacksonville,71.43%
2020,10,11,Chicago,60.98%
2020,10,11,Kansas City,54.05%
2020,10,11,Pittsburgh,70.37%
2020,10,11,San Francisco,64.29%
2020,10,11,Indianapolis,61.90%
2020,10,11,Cincinnati,67.50%
2020,10,11,Detroit,76.00%
2020,10,11,Arizona,70.27%
2020,10,11,Washington,65.22%
2020,10,11,Tennessee,59.26%
2020,10,11,LA Rams,63.89%
2020,10,11,New Orleans,54.84%
2020,10,11,LA Chargers,65.22%
2020,10,11,Denver,56.82%
2020,10,11,Dallas,64.52%
2020,10,11,Cleveland,70.69%
2020,10,11,Las Vegas,70.59%
2020,10,11,Seattle,64.44%
2020,10,11,Baltimore,71.11%
2020,10,11,Minnesota,60.61%
2020,10,11,Buffalo,72.73%
2020,10,11,Philadelphia,71.11%
2020,10,11,NY Giants,78.13%
2020,10,11,New England,65.52%
2020,10,11,Tampa Bay,71.43%
2020,10,11,Houston,72.73%
2020,10,11,Miami,70.59%
2020,10,11,Carolina,77.42%
2020,10,11,Atlanta,81.82%
2020,10,11,NY Jets,61.29%
2020,10,11,Green Bay,71.79%
2020,10,11,Jacksonville,69.44%
2020,10,4,Chicago,50.00%
2020,10,4,Pittsburgh,70.37%
2020,10,4,Detroit,65.71%
2020,10,4,Cincinnati,61.70%
2020,10,4,Kansas City,53.57%
2020,10,4,San Francisco,53.13%
2020,10,4,Arizona,70.97%
2020,10,4,Indianapolis,58.62%
2020,10,4,Cleveland,56.76%
2020,10,4,Washington,69.57%
2020,10,4,Tennessee,59.26%
2020,10,4,LA Chargers,78.57%
2020,10,4,Las Vegas,60.71%
2020,10,4,Denver,56.82%
2020,10,4,LA Rams,72.73%
2020,10,4,Dallas,67.50%
2020,10,4,Buffalo,71.88%
2020,10,4,Baltimore,73.81%
2020,10,4,NY Giants,69.44%
2020,10,4,Philadelphia,70.45%
2020,10,4,Seattle,64.91%
2020,10,4,New Orleans,65.63%
2020,10,4,Tampa Bay,64.10%
2020,10,4,Atlanta,56.86%
2020,10,4,Minnesota,62.16%
2020,10,4,Carolina,71.43%
2020,10,4,Houston,63.89%
2020,10,4,Miami,71.43%
2020,10,4,NY Jets,61.29%
2020,10,4,New England,75.00%
2020,10,4,Green Bay,80.56%
2020,10,4,Jacksonville,90.00%
2020,9,27,Pittsburgh,48.72%
2020,9,27,Arizona,57.58%
2020,9,27,Detroit,60.00%
2020,9,27,Chicago,62.50%
2020,9,27,LA Chargers,57.45%
2020,9,27,Cincinnati,69.57%
2020,9,27,Baltimore,69.44%
2020,9,27,LA Rams,60.47%
2020,9,27,Washington,68.42%
2020,9,27,Buffalo,65.96%
2020,9,27,Philadelphia,74.07%
2020,9,27,Kansas City,66.67%
2020,9,27,Dallas,64.86%
2020,9,27,NY Giants,64.29%
2020,9,27,Indianapolis,42.31%
2020,9,27,San Francisco,65.63%
2020,9,27,Cleveland,60.66%
2020,9,27,Tennessee,66.67%
2020,9,27,Las Vegas,68.42%
2020,9,27,Green Bay,60.61%
2020,9,27,Seattle,68.18%
2020,9,27,New Orleans,73.68%
2020,9,27,Denver,70.73%
2020,9,27,Carolina,65.71%
2020,9,27,New England,75.00%
2020,9,27,Tampa Bay,78.57%
2020,9,27,Miami,71.43%
2020,9,27,Minnesota,76.00%
2020,9,27,Houston,75.00%
2020,9,27,NY Jets,81.48%
2020,9,27,Atlanta,69.39%
2020,9,27,Jacksonville,90.00%
2020,9,20,Baltimore,53.85%
2020,9,20,Philadelphia,54.84%
2020,9,20,Detroit,55.56%
2020,9,20,Washington,57.14%
2020,9,20,Chicago,57.14%
2020,9,20,Arizona,57.58%
2020,9,20,Buffalo,60.00%
2020,9,20,Cincinnati,69.57%
2020,9,20,Tampa Bay,61.29%
2020,9,20,Kansas City,62.50%
2020,9,20,Pittsburgh,63.41%
2020,9,20,New Orleans,63.89%
2020,9,20,LA Chargers,63.89%
2020,9,20,LA Rams,64.10%
2020,9,20,Dallas,64.52%
2020,9,20,Las Vegas,64.71%
2020,9,20,San Francisco,65.00%
2020,9,20,NY Giants,65.63%
2020,9,20,New England,66.67%
2020,9,20,Tennessee,66.67%
2020,9,20,Cleveland,60.66%
2020,9,20,Denver,67.44%
2020,9,20,Seattle,68.52%
2020,9,20,NY Jets,71.74%
2020,9,20,Minnesota,72.73%
2020,9,20,Carolina,73.33%
2020,9,20,Houston,75.00%
2020,9,20,Green Bay,76.00%
2020,9,20,Jacksonville,78.26%
2020,9,20,Miami,78.95%
2020,9,20,Atlanta,88.57%
2020,9,20,Indianapolis,95.00%
2020,9,13,Kansas City,62.50%
2020,9,13,Houston,75.00%
2020,9,6,New England,56.25%
2020,9,6,Baltimore,53.33%
2020,9,6,Green Bay,75.00%
2020,9,6,Philadelphia,60.00%
2020,9,6,Kansas City,64.52%
2020,9,6,Pittsburgh,52.38%
2020,9,6,Tampa Bay,58.82%
2020,9,6,New Orleans,61.29%
2020,9,6,Cincinnati,44.44%
2020,9,6,LA Rams,62.79%
2020,9,6,Cleveland,57.14%
2020,9,6,NY Jets,52.50%
2020,9,6,Detroit,49.09%
2020,9,6,San Francisco,61.90%
2020,9,6,Tennessee,65.71%
2020,9,6,Miami,55.17%
2020,9,6,Houston,65.71%
2020,9,6,Jacksonville,48.00%
2020,9,6,Chicago,57.14%
2020,9,6,Buffalo,80.00%
2020,9,6,Carolina,64.52%
2020,9,6,Seattle,59.26%
2020,9,6,Las Vegas,60.71%
2020,9,6,Denver,63.04%
2020,9,6,Dallas,48.65%
2020,9,6,Atlanta,54.17%
2020,9,6,Minnesota,57.89%
2020,9,6,NY Giants,57.50%
2020,9,6,Washington,69.70%
2020,9,6,Arizona,64.44%
2020,9,6,Indianapolis,69.23%
2020,9,6,LA Chargers,64.00%
2020,2,23,New England,56.25%
2020,2,23,Baltimore,53.33%
2020,2,23,Green Bay,75.00%
2020,2,23,Philadelphia,60.00%
2020,2,23,Kansas City,64.52%
2020,2,23,Pittsburgh,52.38%
2020,2,23,Tampa Bay,58.82%
2020,2,23,New Orleans,61.29%
2020,2,23,Cincinnati,44.44%
2020,2,23,LA Rams,62.79%
2020,2,23,Cleveland,57.14%
2020,2,23,NY Jets,52.50%
2020,2,23,Detroit,49.09%
2020,2,23,San Francisco,61.90%
2020,2,23,Tennessee,65.71%
2020,2,23,Miami,55.17%
2020,2,23,Houston,65.71%
2020,2,23,Jacksonville,48.00%
2020,2,23,Chicago,57.14%
2020,2,23,Buffalo,80.00%
2020,2,23,Carolina,64.52%
2020,2,23,Seattle,59.26%
2020,2,23,Las Vegas,60.71%
2020,2,23,Denver,63.04%
2020,2,23,Dallas,48.65%
2020,2,23,Atlanta,54.17%
2020,2,23,Minnesota,57.89%
2020,2,23,NY Giants,57.50%
2020,2,23,Washington,69.70%
2020,2,23,Arizona,64.44%
2020,2,23,Indianapolis,69.23%
2020,2,23,LA Chargers,64.00%
2020,2,16,New England,56.25%
2020,2,16,Baltimore,53.33%
2020,2,16,Green Bay,75.00%
2020,2,16,Philadelphia,60.00%
2020,2,16,Kansas City,64.52%
2020,2,16,Pittsburgh,52.38%
2020,2,16,Tampa Bay,58.82%
2020,2,16,New Orleans,61.29%
2020,2,16,Cincinnati,44.44%
2020,2,16,LA Rams,62.79%
2020,2,16,Cleveland,57.14%
2020,2,16,NY Jets,52.50%
2020,2,16,Detroit,49.09%
2020,2,16,San Francisco,61.90%
2020,2,16,Tennessee,65.71%
2020,2,16,Miami,55.17%
2020,2,16,Houston,65.71%
2020,2,16,Jacksonville,48.00%
2020,2,16,Chicago,57.14%
2020,2,16,Buffalo,80.00%
2020,2,16,Carolina,64.52%
2020,2,16,Seattle,59.26%
2020,2,16,Las Vegas,60.71%
2020,2,16,Denver,63.04%
2020,2,16,Dallas,48.65%
2020,2,16,Atlanta,54.17%
2020,2,16,Minnesota,57.89%
2020,2,16,NY Giants,57.50%
2020,2,16,Washington,69.70%
2020,2,16,Arizona,64.44%
2020,2,16,Indianapolis,69.23%
2020,2,16,LA Chargers,64.00%
2020,2,9,New England,56.25%
2020,2,9,Baltimore,53.33%
2020,2,9,Green Bay,75.00%
2020,2,9,Philadelphia,60.00%
2020,2,9,Kansas City,64.52%
2020,2,9,Pittsburgh,52.38%
2020,2,9,Tampa Bay,58.82%
2020,2,9,New Orleans,61.29%
2020,2,9,Cincinnati,44.44%
2020,2,9,LA Rams,62.79%
2020,2,9,Cleveland,57.14%
2020,2,9,NY Jets,52.50%
2020,2,9,Detroit,49.09%
2020,2,9,San Francisco,61.90%
2020,2,9,Tennessee,65.71%
2020,2,9,Miami,55.17%
2020,2,9,Houston,65.71%
2020,2,9,Jacksonville,48.00%
2020,2,9,Chicago,57.14%
2020,2,9,Buffalo,80.00%
2020,2,9,Carolina,64.52%
2020,2,9,Seattle,59.26%
2020,2,9,Las Vegas,60.71%
2020,2,9,Denver,63.04%
2020,2,9,Dallas,48.65%
2020,2,9,Atlanta,54.17%
2020,2,9,Minnesota,57.89%
2020,2,9,NY Giants,57.50%
2020,2,9,Washington,69.70%
2020,2,9,Arizona,64.44%
2020,2,9,Indianapolis,69.23%
2020,2,9,LA Chargers,64.00%
2020,2,2,New England,56.25%
2020,2,2,Baltimore,53.33%
2020,2,2,Green Bay,75.00%
2020,2,2,Kansas City,68.75%
2020,2,2,Philadelphia,60.00%
2020,2,2,Pittsburgh,52.38%
2020,2,2,Tampa Bay,58.82%
2020,2,2,New Orleans,61.29%
2020,2,2,Cincinnati,44.44%
2020,2,2,LA Rams,62.79%
2020,2,2,Cleveland,57.14%
2020,2,2,NY Jets,52.50%
2020,2,2,Detroit,49.09%
2020,2,2,San Francisco,79.49%
2020,2,2,Tennessee,65.71%
2020,2,2,Miami,55.17%
2020,2,2,Houston,65.71%
2020,2,2,Jacksonville,48.00%
2020,2,2,Chicago,57.14%
2020,2,2,Buffalo,80.00%
2020,2,2,Carolina,64.52%
2020,2,2,Seattle,59.26%
2020,2,2,Las Vegas,60.71%
2020,2,2,Denver,63.04%
2020,2,2,Dallas,48.65%
2020,2,2,Atlanta,54.17%
2020,2,2,Minnesota,57.89%
2020,2,2,NY Giants,57.50%
2020,2,2,Washington,69.70%
2020,2,2,Arizona,64.44%
2020,2,2,Indianapolis,69.23%
2020,2,2,LA Chargers,64.00%
2020,1,26,New England,56.25%
2020,1,26,Baltimore,53.33%
2020,1,26,Green Bay,75.00%
2020,1,26,Kansas City,68.75%
2020,1,26,Philadelphia,60.00%
2020,1,26,Pittsburgh,52.38%
2020,1,26,Tampa Bay,58.82%
2020,1,26,New Orleans,61.29%
2020,1,26,Cincinnati,44.44%
2020,1,26,LA Rams,62.79%
2020,1,26,Cleveland,57.14%
2020,1,26,NY Jets,52.50%
2020,1,26,Detroit,49.09%
2020,1,26,San Francisco,79.49%
2020,1,26,Tennessee,65.71%
2020,1,26,Miami,55.17%
2020,1,26,Houston,65.71%
2020,1,26,Jacksonville,48.00%
2020,1,26,Chicago,57.14%
2020,1,26,Buffalo,80.00%
2020,1,26,Carolina,64.52%
2020,1,26,Seattle,59.26%
2020,1,26,Las Vegas,60.71%
2020,1,26,Denver,63.04%
2020,1,26,Dallas,48.65%
2020,1,26,Atlanta,54.17%
2020,1,26,Minnesota,57.89%
2020,1,26,NY Giants,57.50%
2020,1,26,Washington,69.70%
2020,1,26,Arizona,64.44%
2020,1,26,Indianapolis,69.23%
2020,1,26,LA Chargers,64.00%
2020,1,19,New England,56.25%
2020,1,19,Baltimore,53.33%
2020,1,19,Green Bay,67.74%
2020,1,19,Kansas City,59.62%
2020,1,19,Philadelphia,60.00%
2020,1,19,Pittsburgh,52.38%
2020,1,19,Tampa Bay,58.82%
2020,1,19,New Orleans,61.29%
2020,1,19,Cincinnati,44.44%
2020,1,19,San Francisco,72.41%
2020,1,19,LA Rams,62.79%
2020,1,19,Cleveland,57.14%
2020,1,19,NY Jets,52.50%
2020,1,19,Detroit,49.09%
2020,1,19,Tennessee,52.54%
2020,1,19,Miami,55.17%
2020,1,19,Houston,65.71%
2020,1,19,Jacksonville,48.00%
2020,1,19,Chicago,57.14%
2020,1,19,Buffalo,80.00%
2020,1,19,Carolina,64.52%
2020,1,19,Seattle,59.26%
2020,1,19,Las Vegas,60.71%
2020,1,19,Denver,63.04%
2020,1,19,Dallas,48.65%
2020,1,19,Atlanta,54.17%
2020,1,19,Minnesota,57.89%
2020,1,19,NY Giants,57.50%
2020,1,19,Washington,69.70%
2020,1,19,Arizona,64.44%
2020,1,19,Indianapolis,69.23%
2020,1,19,LA Chargers,64.00%
2020,1,12,New England,56.25%
2020,1,12,Baltimore,53.33%
2020,1,12,Green Bay,43.33%
2020,1,12,Kansas City,67.39%
2020,1,12,Philadelphia,60.00%
2020,1,12,Pittsburgh,52.38%
2020,1,12,Tampa Bay,58.82%
2020,1,12,New Orleans,61.29%
2020,1,12,Cincinnati,44.44%
2020,1,12,San Francisco,72.41%
2020,1,12,LA Rams,62.79%
2020,1,12,Cleveland,57.14%
2020,1,12,NY Jets,52.50%
2020,1,12,Detroit,49.09%
2020,1,12,Tennessee,52.54%
2020,1,12,Houston,52.08%
2020,1,12,Miami,55.17%
2020,1,12,Jacksonville,48.00%
2020,1,12,Chicago,57.14%
2020,1,12,Buffalo,80.00%
2020,1,12,Carolina,64.52%
2020,1,12,Las Vegas,60.71%
2020,1,12,Seattle,67.86%
2020,1,12,Denver,63.04%
2020,1,12,Dallas,48.65%
2020,1,12,Atlanta,54.17%
2020,1,12,Minnesota,57.89%
2020,1,12,NY Giants,57.50%
2020,1,12,Washington,69.70%
2020,1,12,Arizona,64.44%
2020,1,12,Indianapolis,69.23%
2020,1,12,LA Chargers,64.00%
2020,1,5,New England,56.25%
2020,1,5,Baltimore,36.00%
2020,1,5,Green Bay,43.33%
2020,1,5,Kansas City,67.39%
2020,1,5,Philadelphia,59.57%
2020,1,5,Pittsburgh,52.38%
2020,1,5,San Francisco,62.50%
2020,1,5,Tampa Bay,58.82%
2020,1,5,New Orleans,53.06%
2020,1,5,Cincinnati,44.44%
2020,1,5,LA Rams,62.79%
2020,1,5,Cleveland,57.14%
2020,1,5,NY Jets,52.50%
2020,1,5,Detroit,49.09%
2020,1,5,Houston,52.08%
2020,1,5,Miami,55.17%
2020,1,5,Jacksonville,48.00%
2020,1,5,Chicago,57.14%
2020,1,5,Buffalo,80.00%
2020,1,5,Carolina,64.52%
2020,1,5,Tennessee,54.05%
2020,1,5,Seattle,81.82%
2020,1,5,Las Vegas,60.71%
2020,1,5,Denver,63.04%
2020,1,5,Dallas,48.65%
2020,1,5,Atlanta,54.17%
2020,1,5,Minnesota,70.27%
2020,1,5,NY Giants,57.50%
2020,1,5,Washington,69.70%
2020,1,5,Arizona,64.44%
2020,1,5,Indianapolis,69.23%
2020,1,5,LA Chargers,64.00%
2019,12,29,New England,57.58%
2019,12,29,San Francisco,62.16%
2019,12,29,Baltimore,70.27%
2019,12,29,Philadelphia,52.00%
2019,12,29,Cleveland,53.85%
2019,12,29,Detroit,76.32%
2019,12,29,Buffalo,65.31%
2019,12,29,New Orleans,70.00%
2019,12,29,Kansas City,53.85%
2019,12,29,LA Rams,69.57%
2019,12,29,Pittsburgh,46.15%
2019,12,29,Jacksonville,77.78%
2019,12,29,NY Jets,55.88%
2019,12,29,Green Bay,70.00%
2019,12,29,Tampa Bay,50.91%
2019,12,29,Tennessee,66.67%
2019,12,29,Las Vegas,68.97%
2019,12,29,Seattle,73.33%
2019,12,29,Dallas,80.00%
2019,12,29,Miami,70.59%
2019,12,29,Minnesota,45.00%
2019,12,29,Carolina,76.92%
2019,12,29,Chicago,57.89%
2019,12,29,Denver,60.00%
2019,12,29,Houston,64.00%
2019,12,29,Cincinnati,48.15%
2019,12,29,Atlanta,58.06%
2019,12,29,NY Giants,60.98%
2019,12,29,Indianapolis,63.33%
2019,12,29,Washington,60.61%
2019,12,29,LA Chargers,59.38%
2019,12,29,Arizona,75.56%
2019,12,22,New England,50.00%
2019,12,22,Baltimore,60.00%
2019,12,22,San Francisco,72.73%
2019,12,22,New Orleans,58.82%
2019,12,22,Detroit,63.04%
2019,12,22,Philadelphia,56.25%
2019,12,22,LA Rams,53.19%
2019,12,22,Kansas City,53.85%
2019,12,22,Cleveland,52.27%
2019,12,22,Jacksonville,62.50%
2019,12,22,Green Bay,65.12%
2019,12,22,Buffalo,71.11%
2019,12,22,Seattle,52.17%
2019,12,22,Tennessee,70.59%
2019,12,22,Pittsburgh,53.13%
2019,12,22,Carolina,68.75%
2019,12,22,Las Vegas,41.94%
2019,12,22,NY Jets,54.29%
2019,12,22,Miami,63.64%
2019,12,22,Minnesota,45.00%
2019,12,22,Tampa Bay,80.00%
2019,12,22,Dallas,57.69%
2019,12,22,Denver,82.86%
2019,12,22,Houston,64.00%
2019,12,22,Chicago,61.11%
2019,12,22,Cincinnati,86.21%
2019,12,22,Indianapolis,63.33%
2019,12,22,NY Giants,63.33%
2019,12,22,Atlanta,62.00%
2019,12,22,LA Chargers,59.38%
2019,12,22,Arizona,75.56%
2019,12,22,Washington,61.29%
2019,12,15,New England,73.91%
2019,12,15,San Francisco,70.59%
2019,12,15,Baltimore,53.33%
2019,12,15,New Orleans,57.14%
2019,12,15,Detroit,69.57%
2019,12,15,Buffalo,68.42%
2019,12,15,Cleveland,52.27%
2019,12,15,Jacksonville,78.57%
2019,12,15,Philadelphia,47.62%
2019,12,15,Green Bay,65.12%
2019,12,15,Carolina,58.62%
2019,12,15,LA Rams,57.89%
2019,12,15,Kansas City,68.42%
2019,12,15,Seattle,52.17%
2019,12,15,Tennessee,70.59%
2019,12,15,Pittsburgh,53.13%
2019,12,15,Tampa Bay,62.22%
2019,12,15,Denver,64.29%
2019,12,15,Miami,46.15%
2019,12,15,NY Jets,65.00%
2019,12,15,Houston,57.45%
2019,12,15,Cincinnati,81.82%
2019,12,15,Las Vegas,54.84%
2019,12,15,Dallas,71.88%
2019,12,15,Chicago,58.70%
2019,12,15,Minnesota,59.57%
2019,12,15,Indianapolis,63.64%
2019,12,15,NY Giants,63.33%
2019,12,15,Atlanta,71.74%
2019,12,15,Arizona,62.50%
2019,12,15,LA Chargers,67.74%
2019,12,15,Washington,70.00%
2019,12,8,New England,73.91%
2019,12,8,San Francisco,70.83%
2019,12,8,Baltimore,65.22%
2019,12,8,Detroit,64.52%
2019,12,8,Buffalo,68.18%
2019,12,8,New Orleans,55.88%
2019,12,8,Tennessee,53.13%
2019,12,8,Jacksonville,78.57%
2019,12,8,Philadelphia,47.62%
2019,12,8,Green Bay,75.00%
2019,12,8,Kansas City,50.00%
2019,12,8,Carolina,69.23%
2019,12,8,LA Rams,61.54%
2019,12,8,Denver,64.29%
2019,12,8,Tampa Bay,67.44%
2019,12,8,Cincinnati,54.84%
2019,12,8,Seattle,65.91%
2019,12,8,NY Jets,66.67%
2019,12,8,Cleveland,60.00%
2019,12,8,Dallas,63.41%
2019,12,8,Houston,57.45%
2019,12,8,Las Vegas,54.84%
2019,12,8,Pittsburgh,67.74%
2019,12,8,Miami,69.23%
2019,12,8,Minnesota,71.43%
2019,12,8,Chicago,66.67%
2019,12,8,NY Giants,62.86%
2019,12,8,Indianapolis,74.29%
2019,12,8,Atlanta,70.00%
2019,12,8,LA Chargers,67.74%
2019,12,8,Arizona,75.68%
2019,12,8,Washington,70.00%
2019,12,1,New England,64.52%
2019,12,1,San Francisco,70.83%
2019,12,1,Baltimore,48.78%
2019,12,1,Buffalo,70.83%
2019,12,1,Detroit,68.29%
2019,12,1,Jacksonville,70.00%
2019,12,1,Green Bay,66.67%
2019,12,1,New Orleans,55.88%
2019,12,1,Carolina,81.82%
2019,12,1,Tennessee,48.84%
2019,12,1,Philadelphia,47.06%
2019,12,1,Tampa Bay,63.64%
2019,12,1,Denver,60.00%
2019,12,1,LA Rams,61.54%
2019,12,1,Cincinnati,54.84%
2019,12,1,NY Jets,64.71%
2019,12,1,Seattle,75.00%
2019,12,1,Kansas City,69.70%
2019,12,1,Dallas,61.54%
2019,12,1,Cleveland,55.56%
2019,12,1,Pittsburgh,61.76%
2019,12,1,Miami,55.56%
2019,12,1,Houston,60.00%
2019,12,1,Las Vegas,69.23%
2019,12,1,Minnesota,71.43%
2019,12,1,Indianapolis,62.50%
2019,12,1,Chicago,65.52%
2019,12,1,Atlanta,70.00%
2019,12,1,NY Giants,78.13%
2019,12,1,Arizona,75.68%
2019,12,1,Washington,88.46%
